Categorii de pomi fructiferi, Forme de proprietate, Macroregiuni  regiuni de dezvoltare si judete, Ani, UM: Numar, Valoare
Ciresi si visini, Total, Hunedoara, Anul 2017, Numar, 93970
Ciresi si visini, Total, Hunedoara, Anul 2018, Numar, 93829
Ciresi si visini, Total, Hunedoara, Anul 2019, Numar, 93580
Ciresi si visini, Total, Hunedoara, Anul 2020, Numar, 93796
Ciresi si visini, Total, Hunedoara, Anul 2021, Numar, 94018
Ciresi si visini, Total, Hunedoara, Anul 2022, Numar, 93366
Ciresi si visini, Total, Hunedoara, Anul 2023, Numar, 94282
Ciresi si visini, Total, Hunedoara, Anul 2024, Numar, 94146
Ciresi si visini, Total, Timis, Anul 2000, Numar, 202612
Ciresi si visini, Total, Timis, Anul 2001, Numar, 198817
Ciresi si visini, Total, Timis, Anul 2002, Numar, 198386
Ciresi si visini, Total, Timis, Anul 2003, Numar, 181087
Ciresi si visini, Total, Timis, Anul 2004, Numar, 196963
Ciresi si visini, Total, Timis, Anul 2005, Numar, 126967
Ciresi si visini, Total, Timis, Anul 2006, Numar, 148305
Ciresi si visini, Total, Timis, Anul 2007, Numar, 201799
Ciresi si visini, Total, Timis, Anul 2008, Numar, 192922
Ciresi si visini, Total, Timis, Anul 2009, Numar, 133840
Ciresi si visini, Total, Timis, Anul 2010, Numar, 309443
Ciresi si visini, Total, Timis, Anul 2011, Numar, 130440
Ciresi si visini, Total, Timis, Anul 2012, Numar, 104477
Ciresi si visini, Total, Timis, Anul 2013, Numar, 142001
Ciresi si visini, Total, Timis, Anul 2014, Numar, 128760
Ciresi si visini, Total, Timis, Anul 2015, Numar, 131370
Ciresi si visini, Total, Timis, Anul 2016, Numar, 133120
Ciresi si visini, Total, Timis, Anul 2017, Numar, 121135
Ciresi si visini, Total, Timis, Anul 2018, Numar, 135451
Ciresi si visini, Total, Timis, Anul 2019, Numar, 130698
Ciresi si visini, Total, Timis, Anul 2020, Numar, 141771
Ciresi si visini, Total, Timis, Anul 2021, Numar, 144189
Ciresi si visini, Total, Timis, Anul 2022, Numar, 161873
Ciresi si visini, Total, Timis, Anul 2023, Numar, 117036
Ciresi si visini, Total, Timis, Anul 2024, Numar, 146484
Nuci, Total, Bihor, Anul 2000, Numar, 85285
Nuci, Total, Bihor, Anul 2001, Numar, 82334
Nuci, Total, Bihor, Anul 2002, Numar, 82762
Nuci, Total, Bihor, Anul 2003, Numar, 86065
Nuci, Total, Bihor, Anul 2004, Numar, 96768
Nuci, Total, Bihor, Anul 2005, Numar, 81240
Nuci, Total, Bihor, Anul 2006, Numar, 74644
Nuci, Total, Bihor, Anul 2007, Numar, 76678
Nuci, Total, Bihor, Anul 2008, Numar, 66510
Nuci, Total, Bihor, Anul 2009, Numar, 44481
Nuci, Total, Bihor, Anul 2010, Numar, 64104
Nuci, Total, Bihor, Anul 2011, Numar, 63985
Nuci, Total, Bihor, Anul 2012, Numar, 64018
Nuci, Total, Bihor, Anul 2013, Numar, 64330
Nuci, Total, Bihor, Anul 2014, Numar, 65347
Nuci, Total, Bihor, Anul 2015, Numar, 63439
Nuci, Total, Bihor, Anul 2016, Numar, 63460
Nuci, Total, Bihor, Anul 2017, Numar, 64636
Nuci, Total, Bihor, Anul 2018, Numar, 63901
Nuci, Total, Bihor, Anul 2019, Numar, 65193
Nuci, Total, Bihor, Anul 2020, Numar, 63095
Nuci, Total, Bihor, Anul 2021, Numar, 90863
Nuci, Total, Bihor, Anul 2022, Numar, 252464
Nuci, Total, Bihor, Anul 2023, Numar, 232540
Nuci, Total, Bihor, Anul 2024, Numar, 208418
Nuci, Total, Bistrita-Nasaud, Anul 2000, Numar, 40340
Nuci, Total, Bistrita-Nasaud, Anul 2001, Numar, 31881
Nuci, Total, Bistrita-Nasaud, Anul 2002, Numar, 38759
Nuci, Total, Bistrita-Nasaud, Anul 2003, Numar, 38419
Nuci, Total, Bistrita-Nasaud, Anul 2004, Numar, 46990
Nuci, Total, Bistrita-Nasaud, Anul 2005, Numar, 47330
Nuci, Total, Bistrita-Nasaud, Anul 2006, Numar, 20537
Nuci, Total, Bistrita-Nasaud, Anul 2007, Numar, 23152
Nuci, Total, Bistrita-Nasaud, Anul 2008, Numar, 23848
Nuci, Total, Bistrita-Nasaud, Anul 2009, Numar, 36845
Nuci, Total, Bistrita-Nasaud, Anul 2010, Numar, 36117
Nuci, Total, Bistrita-Nasaud, Anul 2011, Numar, 36687
Nuci, Total, Bistrita-Nasaud, Anul 2012, Numar, 36576
Nuci, Total, Bistrita-Nasaud, Anul 2013, Numar, 38516
Nuci, Total, Bistrita-Nasaud, Anul 2014, Numar, 37480
Nuci, Total, Bistrita-Nasaud, Anul 2015, Numar, 36698
Nuci, Total, Bistrita-Nasaud, Anul 2016, Numar, 33925
Nuci, Total, Bistrita-Nasaud, Anul 2017, Numar, 34481
Nuci, Total, Bistrita-Nasaud, Anul 2018, Numar, 33558
Nuci, Total, Bistrita-Nasaud, Anul 2019, Numar, 34355
Nuci, Total, Bistrita-Nasaud, Anul 2020, Numar, 33859
Nuci, Total, Bistrita-Nasaud, Anul 2021, Numar, 42200
Nuci, Total, Bistrita-Nasaud, Anul 2022, Numar, 43350
Nuci, Total, Bistrita-Nasaud, Anul 2023, Numar, 52289
Nuci, Total, Bistrita-Nasaud, Anul 2024, Numar, 47031
Nuci, Total, Cluj, Anul 2000, Numar, 53271
Nuci, Total, Cluj, Anul 2001, Numar, 47547
Nuci, Total, Cluj, Anul 2002, Numar, 55242
Nuci, Total, Cluj, Anul 2003, Numar, 55034
Nuci, Total, Cluj, Anul 2004, Numar, 48488
Nuci, Total, Cluj, Anul 2005, Numar, 57202
Nuci, Total, Cluj, Anul 2006, Numar, 55268
Nuci, Total, Cluj, Anul 2007, Numar, 19872
Nuci, Total, Cluj, Anul 2008, Numar, 19667
Nuci, Total, Cluj, Anul 2009, Numar, 19465
Nuci, Total, Cluj, Anul 2010, Numar, 19340
Nuci, Total, Cluj, Anul 2011, Numar, 19831
Nuci, Total, Cluj, Anul 2012, Numar, 20485
Nuci, Total, Cluj, Anul 2013, Numar, 21359
Nuci, Total, Cluj, Anul 2014, Numar, 22443
Nuci, Total, Cluj, Anul 2015, Numar, 20289
Nuci, Total, Cluj, Anul 2016, Numar, 20985
Nuci, Total, Cluj, Anul 2017, Numar, 19885
Nuci, Total, Cluj, Anul 2018, Numar, 20470
Nuci, Total, Cluj, Anul 2019, Numar, 24588
Nuci, Total, Cluj, Anul 2020, Numar, 24778
Nuci, Total, Cluj, Anul 2021, Numar, 27231
Nuci, Total, Cluj, Anul 2022, Numar, 35140
Nuci, Total, Cluj, Anul 2023, Numar, 81719
Nuci, Total, Cluj, Anul 2024, Numar, 82186
Nuci, Total, Maramures, Anul 2000, Numar, 98404
Nuci, Total, Maramures, Anul 2001, Numar, 107423
Nuci, Total, Maramures, Anul 2002, Numar, 126979
Nuci, Total, Maramures, Anul 2003, Numar, 118701
Nuci, Total, Maramures, Anul 2004, Numar, 124110
Nuci, Total, Maramures, Anul 2005, Numar, 123263
Nuci, Total, Maramures, Anul 2006, Numar, 106335
Nuci, Total, Maramures, Anul 2007, Numar, 145678
Nuci, Total, Maramures, Anul 2008, Numar, 146880
Nuci, Total, Maramures, Anul 2009, Numar, 179600
Nuci, Total, Maramures, Anul 2010, Numar, 148372
Nuci, Total, Maramures, Anul 2011, Numar, 148944
Nuci, Total, Maramures, Anul 2012, Numar, 146508
Nuci, Total, Maramures, Anul 2013, Numar, 145897
Nuci, Total, Maramures, Anul 2014, Numar, 146263
Nuci, Total, Maramures, Anul 2015, Numar, 142830
Nuci, Total, Maramures, Anul 2016, Numar, 143195
Nuci, Total, Maramures, Anul 2017, Numar, 143154
Nuci, Total, Maramures, Anul 2018, Numar, 145187
Nuci, Total, Maramures, Anul 2019, Numar, 145372
Nuci, Total, Maramures, Anul 2020, Numar, 145479
Nuci, Total, Maramures, Anul 2021, Numar, 145424
Nuci, Total, Maramures, Anul 2022, Numar, 174070
Nuci, Total, Maramures, Anul 2023, Numar, 147196
Nuci, Total, Maramures, Anul 2024, Numar, 142410
Nuci, Total, Satu Mare, Anul 2000, Numar, 61099
Nuci, Total, Satu Mare, Anul 2001, Numar, 62821
Nuci, Total, Satu Mare, Anul 2002, Numar, 48170
Nuci, Total, Satu Mare, Anul 2003, Numar, 52130
Nuci, Total, Satu Mare, Anul 2004, Numar, 47088
Nuci, Total, Satu Mare, Anul 2005, Numar, 61432
Nuci, Total, Satu Mare, Anul 2006, Numar, 57779
Nuci, Total, Satu Mare, Anul 2007, Numar, 92636
Nuci, Total, Satu Mare, Anul 2008, Numar, 80360
Nuci, Total, Satu Mare, Anul 2009, Numar, 64193
Nuci, Total, Satu Mare, Anul 2010, Numar, 57018
Nuci, Total, Satu Mare, Anul 2011, Numar, 57981
Nuci, Total, Satu Mare, Anul 2012, Numar, 60209
Nuci, Total, Satu Mare, Anul 2013, Numar, 60985
Nuci, Total, Satu Mare, Anul 2014, Numar, 70263
Nuci, Total, Satu Mare, Anul 2015, Numar, 72040
Nuci, Total, Satu Mare, Anul 2016, Numar, 67839
Nuci, Total, Satu Mare, Anul 2017, Numar, 67513
Nuci, Total, Satu Mare, Anul 2018, Numar, 68183
Nuci, Total, Satu Mare, Anul 2019, Numar, 68561
Nuci, Total, Satu Mare, Anul 2020, Numar, 68589
Nuci, Total, Satu Mare, Anul 2021, Numar, 70523
Nuci, Total, Satu Mare, Anul 2022, Numar, 70062
Nuci, Total, Satu Mare, Anul 2023, Numar, 77051
Nuci, Total, Satu Mare, Anul 2024, Numar, 77249
Nuci, Total, Salaj, Anul 2000, Numar, 57176
Nuci, Total, Salaj, Anul 2001, Numar, 63438
Nuci, Total, Salaj, Anul 2002, Numar, 53994
Nuci, Total, Salaj, Anul 2003, Numar, 54649
Nuci, Total, Salaj, Anul 2004, Numar, 65693
Nuci, Total, Salaj, Anul 2005, Numar, 97919
Nuci, Total, Salaj, Anul 2006, Numar, 11348
Nuci, Total, Salaj, Anul 2007, Numar, 144557
Nuci, Total, Salaj, Anul 2008, Numar, 82374
Nuci, Total, Salaj, Anul 2009, Numar, 74141
Nuci, Total, Salaj, Anul 2010, Numar, 74271
Nuci, Total, Salaj, Anul 2011, Numar, 78158
Nuci, Total, Salaj, Anul 2012, Numar, 77823
Nuci, Total, Salaj, Anul 2013, Numar, 74944
Nuci, Total, Salaj, Anul 2014, Numar, 83940
Nuci, Total, Salaj, Anul 2015, Numar, 82516
Nuci, Total, Salaj, Anul 2016, Numar, 72633
Nuci, Total, Salaj, Anul 2017, Numar, 70792
Nuci, Total, Salaj, Anul 2018, Numar, 70531
Nuci, Total, Salaj, Anul 2019, Numar, 70652
Nuci, Total, Salaj, Anul 2020, Numar, 70529
Nuci, Total, Salaj, Anul 2021, Numar, 102807
Nuci, Total, Salaj, Anul 2022, Numar, 102060
Nuci, Total, Salaj, Anul 2023, Numar, 114570
Nuci, Total, Salaj, Anul 2024, Numar, 85393
Nuci, Total, Alba, Anul 2000, Numar, 34404
Nuci, Total, Alba, Anul 2001, Numar, 33595
Nuci, Total, Alba, Anul 2002, Numar, 33571
Nuci, Total, Alba, Anul 2003, Numar, 33453
Nuci, Total, Alba, Anul 2004, Numar, 33717
Nuci, Total, Alba, Anul 2005, Numar, 32978
Nuci, Total, Alba, Anul 2006, Numar, 36732
Nuci, Total, Alba, Anul 2007, Numar, 47761
Nuci, Total, Alba, Anul 2008, Numar, 46571
Nuci, Total, Alba, Anul 2009, Numar, 43062
Nuci, Total, Alba, Anul 2010, Numar, 43439
Nuci, Total, Alba, Anul 2011, Numar, 43530
Nuci, Total, Alba, Anul 2012, Numar, 44822
Nuci, Total, Alba, Anul 2013, Numar, 43725
Nuci, Total, Alba, Anul 2014, Numar, 47167
Nuci, Total, Alba, Anul 2015, Numar, 44448
Nuci, Total, Alba, Anul 2016, Numar, 45041
Nuci, Total, Alba, Anul 2017, Numar, 44240
Nuci, Total, Alba, Anul 2018, Numar, 45159
Nuci, Total, Alba, Anul 2019, Numar, 43966
Nuci, Total, Alba, Anul 2020, Numar, 46864
Nuci, Total, Alba, Anul 2021, Numar, 46928
Nuci, Total, Alba, Anul 2022, Numar, 43868
Nuci, Total, Alba, Anul 2023, Numar, 44564
Nuci, Total, Alba, Anul 2024, Numar, 44059
Nuci, Total, Brasov, Anul 2000, Numar, 18645
Nuci, Total, Brasov, Anul 2001, Numar, 20486
Nuci, Total, Brasov, Anul 2002, Numar, 20678
Nuci, Total, Brasov, Anul 2003, Numar, 20032
Nuci, Total, Brasov, Anul 2004, Numar, 17418
Nuci, Total, Brasov, Anul 2005, Numar, 18365
Nuci, Total, Brasov, Anul 2006, Numar, 17239
Nuci, Total, Brasov, Anul 2007, Numar, 27474
Nuci, Total, Brasov, Anul 2008, Numar, 25922
Nuci, Total, Brasov, Anul 2009, Numar, 26126
Nuci, Total, Brasov, Anul 2010, Numar, 312
Nuci, Total, Brasov, Anul 2011, Numar, 2832
Nuci, Total, Brasov, Anul 2012, Numar, 2948
Nuci, Total, Brasov, Anul 2013, Numar, 2929
Nuci, Total, Brasov, Anul 2014, Numar, 2410
Nuci, Total, Brasov, Anul 2015, Numar, 2912
Nuci, Total, Brasov, Anul 2016, Numar, 2615
Nuci, Total, Brasov, Anul 2017, Numar, 2579
Nuci, Total, Brasov, Anul 2018, Numar, 2366
Nuci, Total, Brasov, Anul 2019, Numar, 2360
Nuci, Total, Brasov, Anul 2020, Numar, 2359
Nuci, Total, Brasov, Anul 2021, Numar, 3811
Nuci, Total, Brasov, Anul 2022, Numar, 2575
Nuci, Total, Brasov, Anul 2023, Numar, 4509
Nuci, Total, Brasov, Anul 2024, Numar, 4509
Nuci, Total, Covasna, Anul 2000, Numar, 10646
Nuci, Total, Covasna, Anul 2001, Numar, 10548
Nuci, Total, Covasna, Anul 2002, Numar, 9660
Nuci, Total, Covasna, Anul 2003, Numar, 10005
Nuci, Total, Covasna, Anul 2004, Numar, 9502
Nuci, Total, Covasna, Anul 2005, Numar, 10849
Nuci, Total, Covasna, Anul 2006, Numar, 10833
Nuci, Total, Covasna, Anul 2007, Numar, 21845
Nuci, Total, Covasna, Anul 2008, Numar, 21965
Nuci, Total, Covasna, Anul 2009, Numar, 22016
Nuci, Total, Covasna, Anul 2010, Numar, 20587
Nuci, Total, Covasna, Anul 2011, Numar, 20484
Nuci, Total, Covasna, Anul 2012, Numar, 20473
Nuci, Total, Covasna, Anul 2013, Numar, 20565
Nuci, Total, Covasna, Anul 2014, Numar, 20146
Nuci, Total, Covasna, Anul 2015, Numar, 20059
Nuci, Total, Covasna, Anul 2016, Numar, 20118
Nuci, Total, Covasna, Anul 2017, Numar, 20094
Nuci, Total, Covasna, Anul 2018, Numar, 20125
Nuci, Total, Covasna, Anul 2019, Numar, 20108
Nuci, Total, Covasna, Anul 2020, Numar, 20095
Nuci, Total, Covasna, Anul 2021, Numar, 19983
Nuci, Total, Covasna, Anul 2022, Numar, 19953
Nuci, Total, Covasna, Anul 2023, Numar, 19989
Nuci, Total, Covasna, Anul 2024, Numar, 19939
Nuci, Total, Harghita, Anul 2000, Numar, 11778
Nuci, Total, Harghita, Anul 2001, Numar, 14223
Nuci, Total, Harghita, Anul 2002, Numar, 13603
Nuci, Total, Harghita, Anul 2003, Numar, 13089
Nuci, Total, Harghita, Anul 2004, Numar, 39193
Nuci, Total, Harghita, Anul 2005, Numar, 14000
Nuci, Total, Harghita, Anul 2006, Numar, 9712
Nuci, Total, Harghita, Anul 2007, Numar, 7236
Nuci, Total, Harghita, Anul 2008, Numar, 7115
Nuci, Total, Harghita, Anul 2009, Numar, 6963
Nuci, Total, Harghita, Anul 2010, Numar, 6532
Nuci, Total, Harghita, Anul 2011, Numar, 6432
Nuci, Total, Harghita, Anul 2012, Numar, 6404
Nuci, Total, Harghita, Anul 2013, Numar, 6392
Nuci, Total, Harghita, Anul 2014, Numar, 6363
Nuci, Total, Harghita, Anul 2015, Numar, 6387
Nuci, Total, Harghita, Anul 2016, Numar, 6507
Nuci, Total, Harghita, Anul 2017, Numar, 6381
Nuci, Total, Harghita, Anul 2018, Numar, 6553
Nuci, Total, Harghita, Anul 2019, Numar, 6366
Nuci, Total, Harghita, Anul 2020, Numar, 6487
Nuci, Total, Harghita, Anul 2021, Numar, 6473
Nuci, Total, Harghita, Anul 2022, Numar, 6335
Nuci, Total, Harghita, Anul 2023, Numar, 6358
Nuci, Total, Harghita, Anul 2024, Numar, 6353
Nuci, Total, Mures, Anul 2000, Numar, 48052
Nuci, Total, Mures, Anul 2001, Numar, 51206
Nuci, Total, Mures, Anul 2002, Numar, 47485
Nuci, Total, Mures, Anul 2003, Numar, 50661
Nuci, Total, Mures, Anul 2004, Numar, 63413
Nuci, Total, Mures, Anul 2005, Numar, 69942
Nuci, Total, Mures, Anul 2006, Numar, 63868
Nuci, Total, Mures, Anul 2007, Numar, 70434
Nuci, Total, Mures, Anul 2008, Numar, 69176
Nuci, Total, Mures, Anul 2009, Numar, 68267
Nuci, Total, Mures, Anul 2010, Numar, 57626
Nuci, Total, Mures, Anul 2011, Numar, 55291
Nuci, Total, Mures, Anul 2012, Numar, 59477
Nuci, Total, Mures, Anul 2013, Numar, 56656
Nuci, Total, Mures, Anul 2014, Numar, 55424
Nuci, Total, Mures, Anul 2015, Numar, 55165
Nuci, Total, Mures, Anul 2016, Numar, 56979
Nuci, Total, Mures, Anul 2017, Numar, 54918
Nuci, Total, Mures, Anul 2018, Numar, 61503
Nuci, Total, Mures, Anul 2019, Numar, 60686
Nuci, Total, Mures, Anul 2020, Numar, 60806
Nuci, Total, Mures, Anul 2021, Numar, 57211
Nuci, Total, Mures, Anul 2022, Numar, 57496
Nuci, Total, Mures, Anul 2023, Numar, 60829
Nuci, Total, Mures, Anul 2024, Numar, 61399
Nuci, Total, Sibiu, Anul 2000, Numar, 30675
Nuci, Total, Sibiu, Anul 2001, Numar, 34630
Nuci, Total, Sibiu, Anul 2002, Numar, 33313
Nuci, Total, Sibiu, Anul 2003, Numar, 24612
Nuci, Total, Sibiu, Anul 2004, Numar, 31934
Nuci, Total, Sibiu, Anul 2005, Numar, 21350
Nuci, Total, Sibiu, Anul 2006, Numar, 25518
Nuci, Total, Sibiu, Anul 2007, Numar, 50838
Nuci, Total, Sibiu, Anul 2008, Numar, 18605
Nuci, Total, Sibiu, Anul 2009, Numar, 10805
Nuci, Total, Sibiu, Anul 2010, Numar, 12461
Nuci, Total, Sibiu, Anul 2011, Numar, 9757
Nuci, Total, Sibiu, Anul 2012, Numar, 10990
Nuci, Total, Sibiu, Anul 2013, Numar, 13446
Nuci, Total, Sibiu, Anul 2014, Numar, 18128
Nuci, Total, Sibiu, Anul 2015, Numar, 10361
Nuci, Total, Sibiu, Anul 2016, Numar, 11755
Nuci, Total, Sibiu, Anul 2017, Numar, 10814
Nuci, Total, Sibiu, Anul 2018, Numar, 9023
Nuci, Total, Sibiu, Anul 2019, Numar, 10268
Nuci, Total, Sibiu, Anul 2020, Numar, 9569
Nuci, Total, Sibiu, Anul 2021, Numar, 9569
Nuci, Total, Sibiu, Anul 2022, Numar, 9383
Nuci, Total, Sibiu, Anul 2023, Numar, 9839
Nuci, Total, Sibiu, Anul 2024, Numar, 9909
Nuci, Total, Bacau, Anul 2000, Numar, 75978
Nuci, Total, Bacau, Anul 2001, Numar, 93367
Nuci, Total, Bacau, Anul 2002, Numar, 94218
Nuci, Total, Bacau, Anul 2003, Numar, 94530
Nuci, Total, Bacau, Anul 2004, Numar, 74061
Nuci, Total, Bacau, Anul 2005, Numar, 71008
Nuci, Total, Bacau, Anul 2006, Numar, 74526
Nuci, Total, Bacau, Anul 2007, Numar, 58611
Nuci, Total, Bacau, Anul 2008, Numar, 59326
Nuci, Total, Bacau, Anul 2009, Numar, 60508
Nuci, Total, Bacau, Anul 2010, Numar, 59814
Nuci, Total, Bacau, Anul 2011, Numar, 60342
Nuci, Total, Bacau, Anul 2012, Numar, 61389
Nuci, Total, Bacau, Anul 2013, Numar, 60329
Nuci, Total, Bacau, Anul 2014, Numar, 64074
Nuci, Total, Bacau, Anul 2015, Numar, 61420
Nuci, Total, Bacau, Anul 2016, Numar, 60631
Nuci, Total, Bacau, Anul 2017, Numar, 60067
Nuci, Total, Bacau, Anul 2018, Numar, 60187
Nuci, Total, Bacau, Anul 2019, Numar, 60058
Nuci, Total, Bacau, Anul 2020, Numar, 59988
Nuci, Total, Bacau, Anul 2021, Numar, 61232
Nuci, Total, Bacau, Anul 2022, Numar, 62112
Nuci, Total, Bacau, Anul 2023, Numar, 77747
Nuci, Total, Bacau, Anul 2024, Numar, 94444
Nuci, Total, Botosani, Anul 2000, Numar, 74469
Nuci, Total, Botosani, Anul 2001, Numar, 71192
Nuci, Total, Botosani, Anul 2002, Numar, 69690
Nuci, Total, Botosani, Anul 2003, Numar, 71623
Nuci, Total, Botosani, Anul 2004, Numar, 62933
Nuci, Total, Botosani, Anul 2005, Numar, 67354
Nuci, Total, Botosani, Anul 2006, Numar, 69676
Nuci, Total, Botosani, Anul 2007, Numar, 54232
Nuci, Total, Botosani, Anul 2008, Numar, 54951
Nuci, Total, Botosani, Anul 2009, Numar, 48770
Nuci, Total, Botosani, Anul 2010, Numar, 48349
Nuci, Total, Botosani, Anul 2011, Numar, 48725
Nuci, Total, Botosani, Anul 2012, Numar, 48670
Nuci, Total, Botosani, Anul 2013, Numar, 48571
Nuci, Total, Botosani, Anul 2014, Numar, 49333
Nuci, Total, Botosani, Anul 2015, Numar, 74376
Nuci, Total, Botosani, Anul 2016, Numar, 82735
Nuci, Total, Botosani, Anul 2017, Numar, 48968
Nuci, Total, Botosani, Anul 2018, Numar, 96306
Nuci, Total, Botosani, Anul 2019, Numar, 49904
Nuci, Total, Botosani, Anul 2020, Numar, 49440
Nuci, Total, Botosani, Anul 2021, Numar, 48964
Nuci, Total, Botosani, Anul 2022, Numar, 48881
Nuci, Total, Botosani, Anul 2023, Numar, 49052
Nuci, Total, Botosani, Anul 2024, Numar, 48853
Nuci, Total, Iasi, Anul 2000, Numar, 71730
Nuci, Total, Iasi, Anul 2001, Numar, 76364
Nuci, Total, Iasi, Anul 2002, Numar, 73995
Nuci, Total, Iasi, Anul 2003, Numar, 76694
Nuci, Total, Iasi, Anul 2004, Numar, 86356
Nuci, Total, Iasi, Anul 2005, Numar, 87012
Nuci, Total, Iasi, Anul 2006, Numar, 84570
Nuci, Total, Iasi, Anul 2007, Numar, 64135
Nuci, Total, Iasi, Anul 2008, Numar, 67452
Nuci, Total, Iasi, Anul 2009, Numar, 67787
Nuci, Total, Iasi, Anul 2010, Numar, 62993
Nuci, Total, Iasi, Anul 2011, Numar, 63206
Nuci, Total, Iasi, Anul 2012, Numar, 63607
Nuci, Total, Iasi, Anul 2013, Numar, 63010
Nuci, Total, Iasi, Anul 2014, Numar, 64812
Nuci, Total, Iasi, Anul 2015, Numar, 62465
Nuci, Total, Iasi, Anul 2016, Numar, 62272
Nuci, Total, Iasi, Anul 2017, Numar, 62048
Nuci, Total, Iasi, Anul 2018, Numar, 62343
Nuci, Total, Iasi, Anul 2019, Numar, 62108
Nuci, Total, Iasi, Anul 2020, Numar, 62660
Nuci, Total, Iasi, Anul 2021, Numar, 69755
Nuci, Total, Iasi, Anul 2022, Numar, 67162
Nuci, Total, Iasi, Anul 2023, Numar, 70322
Nuci, Total, Iasi, Anul 2024, Numar, 69395
Nuci, Total, Neamt, Anul 2000, Numar, 84593
Nuci, Total, Neamt, Anul 2001, Numar, 83654
Nuci, Total, Neamt, Anul 2002, Numar, 86633
Nuci, Total, Neamt, Anul 2003, Numar, 82402
Nuci, Total, Neamt, Anul 2004, Numar, 78991
Nuci, Total, Neamt, Anul 2005, Numar, 75388
Nuci, Total, Neamt, Anul 2006, Numar, 70582
Nuci, Total, Neamt, Anul 2007, Numar, 46960
Nuci, Total, Neamt, Anul 2008, Numar, 30916
Nuci, Total, Neamt, Anul 2009, Numar, 32576
Nuci, Total, Neamt, Anul 2010, Numar, 33356
Nuci, Total, Neamt, Anul 2011, Numar, 32683
Nuci, Total, Neamt, Anul 2012, Numar, 32580
Nuci, Total, Neamt, Anul 2013, Numar, 32714
Nuci, Total, Neamt, Anul 2014, Numar, 33780
Nuci, Total, Neamt, Anul 2015, Numar, 33466
Nuci, Total, Neamt, Anul 2016, Numar, 33462
Nuci, Total, Neamt, Anul 2017, Numar, 33462
Nuci, Total, Neamt, Anul 2018, Numar, 33431
Nuci, Total, Neamt, Anul 2019, Numar, 33475
Nuci, Total, Neamt, Anul 2020, Numar, 33488
Nuci, Total, Neamt, Anul 2021, Numar, 32882
Nuci, Total, Neamt, Anul 2022, Numar, 32789
Nuci, Total, Neamt, Anul 2023, Numar, 37774
Nuci, Total, Neamt, Anul 2024, Numar, 44521
