Categorii de fructe, Forme de proprietate, Macroregiuni  regiuni de dezvoltare si judete, Ani, UM: Tone, Valoare
Nuci, Total, Botosani, Anul 2014, Tone, 880
Nuci, Total, Botosani, Anul 2015, Tone, 1142
Nuci, Total, Botosani, Anul 2016, Tone, 1143
Nuci, Total, Botosani, Anul 2017, Tone, 1310
Nuci, Total, Botosani, Anul 2018, Tone, 1593
Nuci, Total, Botosani, Anul 2019, Tone, 1507
Nuci, Total, Botosani, Anul 2020, Tone, 1433
Nuci, Total, Botosani, Anul 2021, Tone, 1482
Nuci, Total, Botosani, Anul 2022, Tone, 1384
Nuci, Total, Botosani, Anul 2023, Tone, 1327
Nuci, Total, Botosani, Anul 2024, Tone, 1258
Nuci, Total, Iasi, Anul 2000, Tone, 1654
Nuci, Total, Iasi, Anul 2001, Tone, 1523
Nuci, Total, Iasi, Anul 2002, Tone, 1389
Nuci, Total, Iasi, Anul 2003, Tone, 1484
Nuci, Total, Iasi, Anul 2004, Tone, 74
Nuci, Total, Iasi, Anul 2005, Tone, 2555
Nuci, Total, Iasi, Anul 2006, Tone, 1568
Nuci, Total, Iasi, Anul 2007, Tone, 992
Nuci, Total, Iasi, Anul 2008, Tone, 1604
Nuci, Total, Iasi, Anul 2009, Tone, 1769
Nuci, Total, Iasi, Anul 2010, Tone, 1365
Nuci, Total, Iasi, Anul 2011, Tone, 1461
Nuci, Total, Iasi, Anul 2012, Tone, 1260
Nuci, Total, Iasi, Anul 2013, Tone, 1219
Nuci, Total, Iasi, Anul 2014, Tone, 1126
Nuci, Total, Iasi, Anul 2015, Tone, 1136
Nuci, Total, Iasi, Anul 2016, Tone, 1079
Nuci, Total, Iasi, Anul 2017, Tone, 1423
Nuci, Total, Iasi, Anul 2018, Tone, 2059
Nuci, Total, Iasi, Anul 2019, Tone, 1924
Nuci, Total, Iasi, Anul 2020, Tone, 1798
Nuci, Total, Iasi, Anul 2021, Tone, 1873
Nuci, Total, Iasi, Anul 2022, Tone, 1650
Nuci, Total, Iasi, Anul 2023, Tone, 1759
Nuci, Total, Iasi, Anul 2024, Tone, 1654
Nuci, Total, Neamt, Anul 2000, Tone, 1415
Nuci, Total, Neamt, Anul 2001, Tone, 1675
Nuci, Total, Neamt, Anul 2002, Tone, 1877
Nuci, Total, Neamt, Anul 2003, Tone, 1508
Nuci, Total, Neamt, Anul 2004, Tone, 371
Nuci, Total, Neamt, Anul 2005, Tone, 1484
Nuci, Total, Neamt, Anul 2006, Tone, 1362
Nuci, Total, Neamt, Anul 2007, Tone, 352
Nuci, Total, Neamt, Anul 2008, Tone, 695
Nuci, Total, Neamt, Anul 2009, Tone, 741
Nuci, Total, Neamt, Anul 2010, Tone, 857
Nuci, Total, Neamt, Anul 2011, Tone, 686
Nuci, Total, Neamt, Anul 2012, Tone, 686
Nuci, Total, Neamt, Anul 2013, Tone, 720
Nuci, Total, Neamt, Anul 2014, Tone, 864
Nuci, Total, Neamt, Anul 2015, Tone, 904
Nuci, Total, Neamt, Anul 2016, Tone, 895
Nuci, Total, Neamt, Anul 2017, Tone, 1200
Nuci, Total, Neamt, Anul 2018, Tone, 1227
Nuci, Total, Neamt, Anul 2019, Tone, 1169
Nuci, Total, Neamt, Anul 2020, Tone, 1154
Nuci, Total, Neamt, Anul 2021, Tone, 1186
Nuci, Total, Neamt, Anul 2022, Tone, 1098
Nuci, Total, Neamt, Anul 2023, Tone, 1141
Nuci, Total, Neamt, Anul 2024, Tone, 1087
Nuci, Total, Suceava, Anul 2000, Tone, 570
Nuci, Total, Suceava, Anul 2001, Tone, 1524
Nuci, Total, Suceava, Anul 2002, Tone, 1648
Nuci, Total, Suceava, Anul 2003, Tone, 1751
Nuci, Total, Suceava, Anul 2004, Tone, 1058
Nuci, Total, Suceava, Anul 2005, Tone, 1377
Nuci, Total, Suceava, Anul 2006, Tone, 1542
Nuci, Total, Suceava, Anul 2007, Tone, 1759
Nuci, Total, Suceava, Anul 2008, Tone, 1034
Nuci, Total, Suceava, Anul 2009, Tone, 1050
Nuci, Total, Suceava, Anul 2010, Tone, 1461
Nuci, Total, Suceava, Anul 2011, Tone, 1431
Nuci, Total, Suceava, Anul 2012, Tone, 1268
Nuci, Total, Suceava, Anul 2013, Tone, 1276
Nuci, Total, Suceava, Anul 2014, Tone, 1121
Nuci, Total, Suceava, Anul 2015, Tone, 1207
Nuci, Total, Suceava, Anul 2016, Tone, 1221
Nuci, Total, Suceava, Anul 2017, Tone, 1603
Nuci, Total, Suceava, Anul 2018, Tone, 1836
Nuci, Total, Suceava, Anul 2019, Tone, 2021
Nuci, Total, Suceava, Anul 2020, Tone, 1971
Nuci, Total, Suceava, Anul 2021, Tone, 1827
Nuci, Total, Suceava, Anul 2022, Tone, 1551
Nuci, Total, Suceava, Anul 2023, Tone, 1529
Nuci, Total, Suceava, Anul 2024, Tone, 1474
Nuci, Total, Vaslui, Anul 2000, Tone, 1027
Nuci, Total, Vaslui, Anul 2001, Tone, 1218
Nuci, Total, Vaslui, Anul 2002, Tone, 1398
Nuci, Total, Vaslui, Anul 2003, Tone, 1629
Nuci, Total, Vaslui, Anul 2004, Tone, 543
Nuci, Total, Vaslui, Anul 2005, Tone, 1870
Nuci, Total, Vaslui, Anul 2006, Tone, 1366
Nuci, Total, Vaslui, Anul 2007, Tone, 447
Nuci, Total, Vaslui, Anul 2008, Tone, 1155
Nuci, Total, Vaslui, Anul 2009, Tone, 1156
Nuci, Total, Vaslui, Anul 2010, Tone, 896
Nuci, Total, Vaslui, Anul 2011, Tone, 745
Nuci, Total, Vaslui, Anul 2012, Tone, 783
Nuci, Total, Vaslui, Anul 2013, Tone, 843
Nuci, Total, Vaslui, Anul 2014, Tone, 680
Nuci, Total, Vaslui, Anul 2015, Tone, 709
Nuci, Total, Vaslui, Anul 2016, Tone, 735
Nuci, Total, Vaslui, Anul 2017, Tone, 1058
Nuci, Total, Vaslui, Anul 2018, Tone, 1099
Nuci, Total, Vaslui, Anul 2019, Tone, 1018
Nuci, Total, Vaslui, Anul 2020, Tone, 936
Nuci, Total, Vaslui, Anul 2021, Tone, 1177
Nuci, Total, Vaslui, Anul 2022, Tone, 938
Nuci, Total, Vaslui, Anul 2023, Tone, 1103
Nuci, Total, Vaslui, Anul 2024, Tone, 1016
Nuci, Total, Braila, Anul 2000, Tone, 299
Nuci, Total, Braila, Anul 2001, Tone, 288
Nuci, Total, Braila, Anul 2002, Tone, 357
Nuci, Total, Braila, Anul 2003, Tone, 484
Nuci, Total, Braila, Anul 2004, Tone, 300
Nuci, Total, Braila, Anul 2005, Tone, 448
Nuci, Total, Braila, Anul 2006, Tone, 326
Nuci, Total, Braila, Anul 2007, Tone, 9
Nuci, Total, Braila, Anul 2008, Tone, 734
Nuci, Total, Braila, Anul 2009, Tone, 739
Nuci, Total, Braila, Anul 2010, Tone, 457
Nuci, Total, Braila, Anul 2011, Tone, 411
Nuci, Total, Braila, Anul 2012, Tone, 415
Nuci, Total, Braila, Anul 2013, Tone, 431
Nuci, Total, Braila, Anul 2014, Tone, 428
Nuci, Total, Braila, Anul 2015, Tone, 468
Nuci, Total, Braila, Anul 2016, Tone, 505
Nuci, Total, Braila, Anul 2017, Tone, 764
Nuci, Total, Braila, Anul 2018, Tone, 767
Nuci, Total, Braila, Anul 2019, Tone, 727
Nuci, Total, Braila, Anul 2020, Tone, 657
Nuci, Total, Braila, Anul 2021, Tone, 673
Nuci, Total, Braila, Anul 2022, Tone, 654
Nuci, Total, Braila, Anul 2023, Tone, 670
Nuci, Total, Braila, Anul 2024, Tone, 653
Nuci, Total, Buzau, Anul 2000, Tone, 1501
Nuci, Total, Buzau, Anul 2001, Tone, 1117
Nuci, Total, Buzau, Anul 2002, Tone, 906
Nuci, Total, Buzau, Anul 2003, Tone, 2669
Nuci, Total, Buzau, Anul 2004, Tone, 195
Nuci, Total, Buzau, Anul 2005, Tone, 1552
Nuci, Total, Buzau, Anul 2006, Tone, 1310
Nuci, Total, Buzau, Anul 2007, Tone, 1224
Nuci, Total, Buzau, Anul 2008, Tone, 1692
Nuci, Total, Buzau, Anul 2009, Tone, 1849
Nuci, Total, Buzau, Anul 2010, Tone, 2063
Nuci, Total, Buzau, Anul 2011, Tone, 2012
Nuci, Total, Buzau, Anul 2012, Tone, 1204
Nuci, Total, Buzau, Anul 2013, Tone, 1200
Nuci, Total, Buzau, Anul 2014, Tone, 1036
Nuci, Total, Buzau, Anul 2015, Tone, 1070
Nuci, Total, Buzau, Anul 2016, Tone, 1203
Nuci, Total, Buzau, Anul 2017, Tone, 1543
Nuci, Total, Buzau, Anul 2018, Tone, 2308
Nuci, Total, Buzau, Anul 2019, Tone, 2122
Nuci, Total, Buzau, Anul 2020, Tone, 1956
Nuci, Total, Buzau, Anul 2021, Tone, 2575
Nuci, Total, Buzau, Anul 2022, Tone, 2028
Nuci, Total, Buzau, Anul 2023, Tone, 2222
Nuci, Total, Buzau, Anul 2024, Tone, 2573
Nuci, Total, Constanta, Anul 2000, Tone, 300
Nuci, Total, Constanta, Anul 2001, Tone, 324
Nuci, Total, Constanta, Anul 2002, Tone, 592
Nuci, Total, Constanta, Anul 2003, Tone, 451
Nuci, Total, Constanta, Anul 2004, Tone, 600
Nuci, Total, Constanta, Anul 2005, Tone, 980
Nuci, Total, Constanta, Anul 2006, Tone, 310
Nuci, Total, Constanta, Anul 2007, Tone, 33
Nuci, Total, Constanta, Anul 2008, Tone, 137
Nuci, Total, Constanta, Anul 2009, Tone, 430
Nuci, Total, Constanta, Anul 2010, Tone, 204
Nuci, Total, Constanta, Anul 2011, Tone, 290
Nuci, Total, Constanta, Anul 2012, Tone, 301
Nuci, Total, Constanta, Anul 2013, Tone, 317
Nuci, Total, Constanta, Anul 2014, Tone, 431
Nuci, Total, Constanta, Anul 2015, Tone, 387
Nuci, Total, Constanta, Anul 2016, Tone, 314
Nuci, Total, Constanta, Anul 2017, Tone, 594
Nuci, Total, Constanta, Anul 2018, Tone, 884
Nuci, Total, Constanta, Anul 2019, Tone, 496
Nuci, Total, Constanta, Anul 2020, Tone, 1291
Nuci, Total, Constanta, Anul 2021, Tone, 1434
Nuci, Total, Constanta, Anul 2022, Tone, 1335
Nuci, Total, Constanta, Anul 2023, Tone, 1530
Nuci, Total, Constanta, Anul 2024, Tone, 1690
Nuci, Total, Galati, Anul 2000, Tone, 927
Nuci, Total, Galati, Anul 2001, Tone, 711
Nuci, Total, Galati, Anul 2002, Tone, 885
Nuci, Total, Galati, Anul 2003, Tone, 886
Nuci, Total, Galati, Anul 2004, Tone, 332
Nuci, Total, Galati, Anul 2005, Tone, 1142
Nuci, Total, Galati, Anul 2006, Tone, 883
Nuci, Total, Galati, Anul 2007, Tone, 330
Nuci, Total, Galati, Anul 2008, Tone, 557
Nuci, Total, Galati, Anul 2009, Tone, 609
Nuci, Total, Galati, Anul 2010, Tone, 433
Nuci, Total, Galati, Anul 2011, Tone, 497
Nuci, Total, Galati, Anul 2012, Tone, 522
Nuci, Total, Galati, Anul 2013, Tone, 507
Nuci, Total, Galati, Anul 2014, Tone, 641
Nuci, Total, Galati, Anul 2015, Tone, 658
Nuci, Total, Galati, Anul 2016, Tone, 634
Nuci, Total, Galati, Anul 2017, Tone, 833
Nuci, Total, Galati, Anul 2018, Tone, 869
Nuci, Total, Galati, Anul 2019, Tone, 807
Nuci, Total, Galati, Anul 2020, Tone, 743
Nuci, Total, Galati, Anul 2021, Tone, 753
Nuci, Total, Galati, Anul 2022, Tone, 712
Nuci, Total, Galati, Anul 2023, Tone, 688
Nuci, Total, Galati, Anul 2024, Tone, 661
Nuci, Total, Tulcea, Anul 2000, Tone, 24
Nuci, Total, Tulcea, Anul 2001, Tone, 405
Nuci, Total, Tulcea, Anul 2002, Tone, 581
Nuci, Total, Tulcea, Anul 2003, Tone, 421
Nuci, Total, Tulcea, Anul 2004, Tone, 314
Nuci, Total, Tulcea, Anul 2005, Tone, 1225
Nuci, Total, Tulcea, Anul 2006, Tone, 594
Nuci, Total, Tulcea, Anul 2007, Tone, 41
Nuci, Total, Tulcea, Anul 2008, Tone, 18
Nuci, Total, Tulcea, Anul 2009, Tone, 26
Nuci, Total, Tulcea, Anul 2010, Tone, 51
Nuci, Total, Tulcea, Anul 2011, Tone, 36
Nuci, Total, Tulcea, Anul 2012, Tone, 42
Nuci, Total, Tulcea, Anul 2013, Tone, 23
Nuci, Total, Tulcea, Anul 2014, Tone, 29
Nuci, Total, Tulcea, Anul 2015, Tone, 31
Nuci, Total, Tulcea, Anul 2016, Tone, 32
Nuci, Total, Tulcea, Anul 2017, Tone, 38
Nuci, Total, Tulcea, Anul 2018, Tone, 37
Nuci, Total, Tulcea, Anul 2019, Tone, 40
Nuci, Total, Tulcea, Anul 2020, Tone, 39
Nuci, Total, Tulcea, Anul 2021, Tone, 46
Nuci, Total, Tulcea, Anul 2022, Tone, 39
Nuci, Total, Tulcea, Anul 2023, Tone, 353
Nuci, Total, Tulcea, Anul 2024, Tone, 421
Nuci, Total, Vrancea, Anul 2000, Tone, 1671
Nuci, Total, Vrancea, Anul 2001, Tone, 2029
Nuci, Total, Vrancea, Anul 2002, Tone, 3789
Nuci, Total, Vrancea, Anul 2003, Tone, 2288
Nuci, Total, Vrancea, Anul 2004, Tone, 1001
Nuci, Total, Vrancea, Anul 2005, Tone, 2460
Nuci, Total, Vrancea, Anul 2006, Tone, 2564
Nuci, Total, Vrancea, Anul 2007, Tone, 1354
Nuci, Total, Vrancea, Anul 2008, Tone, 1384
Nuci, Total, Vrancea, Anul 2009, Tone, 1808
Nuci, Total, Vrancea, Anul 2010, Tone, 1714
Nuci, Total, Vrancea, Anul 2011, Tone, 1673
Nuci, Total, Vrancea, Anul 2012, Tone, 1327
Nuci, Total, Vrancea, Anul 2013, Tone, 1323
Nuci, Total, Vrancea, Anul 2014, Tone, 1610
Nuci, Total, Vrancea, Anul 2015, Tone, 1717
Nuci, Total, Vrancea, Anul 2016, Tone, 1774
Nuci, Total, Vrancea, Anul 2017, Tone, 2637
Nuci, Total, Vrancea, Anul 2018, Tone, 3020
Nuci, Total, Vrancea, Anul 2019, Tone, 2778
Nuci, Total, Vrancea, Anul 2020, Tone, 2568
Nuci, Total, Vrancea, Anul 2021, Tone, 2718
Nuci, Total, Vrancea, Anul 2022, Tone, 2586
Nuci, Total, Vrancea, Anul 2023, Tone, 2966
Nuci, Total, Vrancea, Anul 2024, Tone, 2759
Nuci, Total, Arges, Anul 2000, Tone, 778
Nuci, Total, Arges, Anul 2001, Tone, 608
Nuci, Total, Arges, Anul 2002, Tone, 449
Nuci, Total, Arges, Anul 2003, Tone, 777
Nuci, Total, Arges, Anul 2004, Tone, 621
Nuci, Total, Arges, Anul 2005, Tone, 859
Nuci, Total, Arges, Anul 2006, Tone, 1352
Nuci, Total, Arges, Anul 2007, Tone, 1502
Nuci, Total, Arges, Anul 2008, Tone, 1572
Nuci, Total, Arges, Anul 2009, Tone, 1540
Nuci, Total, Arges, Anul 2010, Tone, 1182
Nuci, Total, Arges, Anul 2011, Tone, 1391
Nuci, Total, Arges, Anul 2012, Tone, 1386
Nuci, Total, Arges, Anul 2013, Tone, 1595
Nuci, Total, Arges, Anul 2014, Tone, 1276
Nuci, Total, Arges, Anul 2015, Tone, 1247
Nuci, Total, Arges, Anul 2016, Tone, 1410
Nuci, Total, Arges, Anul 2017, Tone, 1826
Nuci, Total, Arges, Anul 2018, Tone, 2520
Nuci, Total, Arges, Anul 2019, Tone, 2337
Nuci, Total, Arges, Anul 2020, Tone, 2617
Nuci, Total, Arges, Anul 2021, Tone, 2676
Nuci, Total, Arges, Anul 2022, Tone, 2463
Nuci, Total, Arges, Anul 2023, Tone, 2473
Nuci, Total, Arges, Anul 2024, Tone, 2328
Nuci, Total, Calarasi, Anul 2000, Tone, 465
Nuci, Total, Calarasi, Anul 2001, Tone, 478
Nuci, Total, Calarasi, Anul 2002, Tone, 277
Nuci, Total, Calarasi, Anul 2003, Tone, 499
Nuci, Total, Calarasi, Anul 2004, Tone, 73
Nuci, Total, Calarasi, Anul 2005, Tone, 653
Nuci, Total, Calarasi, Anul 2006, Tone, 428
Nuci, Total, Calarasi, Anul 2007, Tone, 24
Nuci, Total, Calarasi, Anul 2008, Tone, 352
Nuci, Total, Calarasi, Anul 2009, Tone, 345
Nuci, Total, Calarasi, Anul 2010, Tone, 141
Nuci, Total, Calarasi, Anul 2011, Tone, 159
Nuci, Total, Calarasi, Anul 2012, Tone, 207
Nuci, Total, Calarasi, Anul 2013, Tone, 214
Nuci, Total, Calarasi, Anul 2014, Tone, 218
Nuci, Total, Calarasi, Anul 2015, Tone, 187
Nuci, Total, Calarasi, Anul 2016, Tone, 186
Nuci, Total, Calarasi, Anul 2017, Tone, 188
Nuci, Total, Calarasi, Anul 2018, Tone, 223
Nuci, Total, Calarasi, Anul 2019, Tone, 232
Nuci, Total, Calarasi, Anul 2020, Tone, 245
Nuci, Total, Calarasi, Anul 2021, Tone, 224
Nuci, Total, Calarasi, Anul 2022, Tone, 216
Nuci, Total, Calarasi, Anul 2023, Tone, 262
Nuci, Total, Calarasi, Anul 2024, Tone, 260
Nuci, Total, Dambovita, Anul 2000, Tone, 712
Nuci, Total, Dambovita, Anul 2001, Tone, 975
Nuci, Total, Dambovita, Anul 2002, Tone, 1040
Nuci, Total, Dambovita, Anul 2003, Tone, 1124
Nuci, Total, Dambovita, Anul 2004, Tone, 800
Nuci, Total, Dambovita, Anul 2005, Tone, 908
Nuci, Total, Dambovita, Anul 2006, Tone, 964
Nuci, Total, Dambovita, Anul 2007, Tone, 1633
Nuci, Total, Dambovita, Anul 2008, Tone, 1116
Nuci, Total, Dambovita, Anul 2009, Tone, 1283
Nuci, Total, Dambovita, Anul 2010, Tone, 984
Nuci, Total, Dambovita, Anul 2011, Tone, 1072
Nuci, Total, Dambovita, Anul 2012, Tone, 1061
Nuci, Total, Dambovita, Anul 2013, Tone, 1097
Nuci, Total, Dambovita, Anul 2014, Tone, 963
Nuci, Total, Dambovita, Anul 2015, Tone, 1076
Nuci, Total, Dambovita, Anul 2016, Tone, 1016
Nuci, Total, Dambovita, Anul 2017, Tone, 1168
Nuci, Total, Dambovita, Anul 2018, Tone, 1260
Nuci, Total, Dambovita, Anul 2019, Tone, 1132
Nuci, Total, Dambovita, Anul 2020, Tone, 1038
Nuci, Total, Dambovita, Anul 2021, Tone, 1216
Nuci, Total, Dambovita, Anul 2022, Tone, 1095
Nuci, Total, Dambovita, Anul 2023, Tone, 1077
Nuci, Total, Dambovita, Anul 2024, Tone, 1093
Nuci, Total, Giurgiu, Anul 2000, Tone, 520
Nuci, Total, Giurgiu, Anul 2001, Tone, 678
Nuci, Total, Giurgiu, Anul 2002, Tone, 446
Nuci, Total, Giurgiu, Anul 2003, Tone, 599
Nuci, Total, Giurgiu, Anul 2004, Tone, 619
Nuci, Total, Giurgiu, Anul 2005, Tone, 736
Nuci, Total, Giurgiu, Anul 2006, Tone, 643
Nuci, Total, Giurgiu, Anul 2007, Tone, 124
Nuci, Total, Giurgiu, Anul 2008, Tone, 223
Nuci, Total, Giurgiu, Anul 2009, Tone, 664
Nuci, Total, Giurgiu, Anul 2010, Tone, 463
Nuci, Total, Giurgiu, Anul 2011, Tone, 391
Nuci, Total, Giurgiu, Anul 2012, Tone, 370
Nuci, Total, Giurgiu, Anul 2013, Tone, 462
Nuci, Total, Giurgiu, Anul 2014, Tone, 480
Nuci, Total, Giurgiu, Anul 2015, Tone, 534
Nuci, Total, Giurgiu, Anul 2016, Tone, 503
Nuci, Total, Giurgiu, Anul 2017, Tone, 788
Nuci, Total, Giurgiu, Anul 2018, Tone, 783
Nuci, Total, Giurgiu, Anul 2019, Tone, 727
Nuci, Total, Giurgiu, Anul 2020, Tone, 662
Nuci, Total, Giurgiu, Anul 2021, Tone, 664
Nuci, Total, Giurgiu, Anul 2022, Tone, 647
Nuci, Total, Giurgiu, Anul 2023, Tone, 782
Nuci, Total, Giurgiu, Anul 2024, Tone, 718
Nuci, Total, Ialomita, Anul 2000, Tone, 231
Nuci, Total, Ialomita, Anul 2001, Tone, 113
Nuci, Total, Ialomita, Anul 2002, Tone, 49
Nuci, Total, Ialomita, Anul 2003, Tone, 90
Nuci, Total, Ialomita, Anul 2004, Tone, 144
Nuci, Total, Ialomita, Anul 2005, Tone, 721
Nuci, Total, Ialomita, Anul 2006, Tone, 186
Nuci, Total, Ialomita, Anul 2007, Tone, 11
Nuci, Total, Ialomita, Anul 2008, Tone, 30
Nuci, Total, Ialomita, Anul 2009, Tone, 26
Nuci, Total, Ialomita, Anul 2010, Tone, 205
Nuci, Total, Ialomita, Anul 2011, Tone, 28
Nuci, Total, Ialomita, Anul 2012, Tone, 21
Nuci, Total, Ialomita, Anul 2013, Tone, 46
Nuci, Total, Ialomita, Anul 2014, Tone, 50
Nuci, Total, Ialomita, Anul 2015, Tone, 52
Nuci, Total, Ialomita, Anul 2016, Tone, 54
Nuci, Total, Ialomita, Anul 2017, Tone, 67
Nuci, Total, Ialomita, Anul 2018, Tone, 66
Nuci, Total, Ialomita, Anul 2019, Tone, 62
Nuci, Total, Ialomita, Anul 2020, Tone, 59
Nuci, Total, Ialomita, Anul 2021, Tone, 65
Nuci, Total, Ialomita, Anul 2022, Tone, 60
Nuci, Total, Ialomita, Anul 2023, Tone, 100
Nuci, Total, Ialomita, Anul 2024, Tone, 100
Nuci, Total, Prahova, Anul 2000, Tone, 886
Nuci, Total, Prahova, Anul 2001, Tone, 823
Nuci, Total, Prahova, Anul 2002, Tone, 991
Nuci, Total, Prahova, Anul 2003, Tone, 4307
Nuci, Total, Prahova, Anul 2004, Tone, 290
Nuci, Total, Prahova, Anul 2005, Tone, 2056
Nuci, Total, Prahova, Anul 2006, Tone, 1750
Nuci, Total, Prahova, Anul 2007, Tone, 610
Nuci, Total, Prahova, Anul 2008, Tone, 1119
Nuci, Total, Prahova, Anul 2009, Tone, 1132
Nuci, Total, Prahova, Anul 2010, Tone, 1364
Nuci, Total, Prahova, Anul 2011, Tone, 1236
Nuci, Total, Prahova, Anul 2012, Tone, 1193
Nuci, Total, Prahova, Anul 2013, Tone, 1309
Nuci, Total, Prahova, Anul 2014, Tone, 1137
Nuci, Total, Prahova, Anul 2015, Tone, 1297
Nuci, Total, Prahova, Anul 2016, Tone, 1367
Nuci, Total, Prahova, Anul 2017, Tone, 1745
Nuci, Total, Prahova, Anul 2018, Tone, 2202
Nuci, Total, Prahova, Anul 2019, Tone, 2141
Nuci, Total, Prahova, Anul 2020, Tone, 2303
Nuci, Total, Prahova, Anul 2021, Tone, 2132
Nuci, Total, Prahova, Anul 2022, Tone, 2023
Nuci, Total, Prahova, Anul 2023, Tone, 2097
Nuci, Total, Prahova, Anul 2024, Tone, 1834
Nuci, Total, Teleorman, Anul 2000, Tone, 413
Nuci, Total, Teleorman, Anul 2001, Tone, 564
Nuci, Total, Teleorman, Anul 2002, Tone, 394
Nuci, Total, Teleorman, Anul 2003, Tone, 550
Nuci, Total, Teleorman, Anul 2004, Tone, 204
Nuci, Total, Teleorman, Anul 2005, Tone, 1182
Nuci, Total, Teleorman, Anul 2006, Tone, 743
Nuci, Total, Teleorman, Anul 2007, Tone, 193
Nuci, Total, Teleorman, Anul 2008, Tone, 389
Nuci, Total, Teleorman, Anul 2009, Tone, 391
Nuci, Total, Teleorman, Anul 2010, Tone, 319
Nuci, Total, Teleorman, Anul 2011, Tone, 338
Nuci, Total, Teleorman, Anul 2012, Tone, 332
Nuci, Total, Teleorman, Anul 2013, Tone, 351
Nuci, Total, Teleorman, Anul 2014, Tone, 391
Nuci, Total, Teleorman, Anul 2015, Tone, 412
Nuci, Total, Teleorman, Anul 2016, Tone, 423
Nuci, Total, Teleorman, Anul 2017, Tone, 653
Nuci, Total, Teleorman, Anul 2018, Tone, 720
Nuci, Total, Teleorman, Anul 2019, Tone, 663
Nuci, Total, Teleorman, Anul 2020, Tone, 602
Nuci, Total, Teleorman, Anul 2021, Tone, 660
Nuci, Total, Teleorman, Anul 2022, Tone, 636
Nuci, Total, Teleorman, Anul 2023, Tone, 629
Nuci, Total, Teleorman, Anul 2024, Tone, 615
Nuci, Total, Ilfov, Anul 2000, Tone, 330
Nuci, Total, Ilfov, Anul 2001, Tone, 261
Nuci, Total, Ilfov, Anul 2002, Tone, 293
Nuci, Total, Ilfov, Anul 2003, Tone, 516
Nuci, Total, Ilfov, Anul 2004, Tone, 128
Nuci, Total, Ilfov, Anul 2005, Tone, 508
Nuci, Total, Ilfov, Anul 2006, Tone, 393
Nuci, Total, Ilfov, Anul 2007, Tone, 12
Nuci, Total, Ilfov, Anul 2008, Tone, 8
Nuci, Total, Ilfov, Anul 2009, Tone, 9
Nuci, Total, Ilfov, Anul 2010, Tone, 33
Nuci, Total, Ilfov, Anul 2011, Tone, 15
Nuci, Total, Ilfov, Anul 2012, Tone, 20
Nuci, Total, Ilfov, Anul 2013, Tone, 31
Nuci, Total, Ilfov, Anul 2014, Tone, 33
Nuci, Total, Ilfov, Anul 2015, Tone, 30
Nuci, Total, Ilfov, Anul 2016, Tone, 29
Nuci, Total, Ilfov, Anul 2017, Tone, 33
Nuci, Total, Ilfov, Anul 2018, Tone, 24
Nuci, Total, Ilfov, Anul 2019, Tone, 21
Nuci, Total, Ilfov, Anul 2020, Tone, 19
Nuci, Total, Ilfov, Anul 2021, Tone, 39
Nuci, Total, Ilfov, Anul 2022, Tone, 32
Nuci, Total, Ilfov, Anul 2023, Tone, 34
Nuci, Total, Ilfov, Anul 2024, Tone, 20
Nuci, Total, Municipiul Bucuresti, Anul 2000, Tone, 16
Nuci, Total, Municipiul Bucuresti, Anul 2001, Tone, 57
Nuci, Total, Municipiul Bucuresti, Anul 2002, Tone, 14
Nuci, Total, Municipiul Bucuresti, Anul 2003, Tone, 6
Nuci, Total, Municipiul Bucuresti, Anul 2004, Tone, 6
Nuci, Total, Municipiul Bucuresti, Anul 2005, Tone, 24
Nuci, Total, Municipiul Bucuresti, Anul 2006, Tone, 49
Nuci, Total, Municipiul Bucuresti, Anul 2009, Tone, 2
Nuci, Total, Municipiul Bucuresti, Anul 2010, Tone, 9
Nuci, Total, Municipiul Bucuresti, Anul 2011, Tone, 10
Nuci, Total, Municipiul Bucuresti, Anul 2012, Tone, 8
Nuci, Total, Municipiul Bucuresti, Anul 2013, Tone, 4
Nuci, Total, Municipiul Bucuresti, Anul 2022, Tone, 1
Nuci, Total, Municipiul Bucuresti, Anul 2023, Tone, 0
Nuci, Total, Municipiul Bucuresti, Anul 2024, Tone, 0
Nuci, Total, Dolj, Anul 2000, Tone, 452
Nuci, Total, Dolj, Anul 2001, Tone, 622
Nuci, Total, Dolj, Anul 2002, Tone, 139
Nuci, Total, Dolj, Anul 2003, Tone, 1361
Nuci, Total, Dolj, Anul 2004, Tone, 254
Nuci, Total, Dolj, Anul 2005, Tone, 3175
Nuci, Total, Dolj, Anul 2006, Tone, 864
Nuci, Total, Dolj, Anul 2007, Tone, 1143
Nuci, Total, Dolj, Anul 2008, Tone, 735
Nuci, Total, Dolj, Anul 2009, Tone, 602
Nuci, Total, Dolj, Anul 2010, Tone, 831
Nuci, Total, Dolj, Anul 2011, Tone, 401
Nuci, Total, Dolj, Anul 2012, Tone, 386
Nuci, Total, Dolj, Anul 2013, Tone, 367
Nuci, Total, Dolj, Anul 2014, Tone, 345
Nuci, Total, Dolj, Anul 2015, Tone, 359
Nuci, Total, Dolj, Anul 2016, Tone, 319
Nuci, Total, Dolj, Anul 2017, Tone, 418
Nuci, Total, Dolj, Anul 2018, Tone, 510
Nuci, Total, Dolj, Anul 2019, Tone, 468
Nuci, Total, Dolj, Anul 2020, Tone, 441
Nuci, Total, Dolj, Anul 2021, Tone, 457
