Area,Year,Area harvested,Production,Yield,Temp_Medie_An,Precip_Tot_An,Zile_Inghet_An,Temp_Max_primavara_critica,Precip_primavara_critica,Inghet_primavara_critica,Umid_Sol_primavara_critica,Temp_Max_vara_crestere,Precip_vara_crestere,Inghet_vara_crestere,Umid_Sol_vara_crestere
Uzbekistan,2015,92335.0,1060000.0,114799.0,13.6,127.8,125.0,36.75,42.4,22.0,0.38,43.73,1.0,0.0,0.35
Uzbekistan,2016,109191.0,1441566.0,132022.0,14.14,139.2,111.0,35.71,66.7,5.0,0.379,41.93,13.0,0.0,0.353
Uzbekistan,2017,94517.0,1028796.0,108848.0,13.03,135.6,129.0,36.61,55.8,26.0,0.394,42.44,1.5,0.0,0.354
Uzbekistan,2018,98117.0,1130335.0,115203.0,12.7,95.1,133.0,35.94,25.2,13.0,0.37,44.13,1.3,0.0,0.35
Uzbekistan,2019,98525.0,1124017.0,114084.0,13.88,104.0,118.0,36.31,61.7,10.0,0.382,44.05,1.2,0.0,0.352
Western Asia,2005,287698.0,3572907.0,124189.0,22.46,20.6,8.0,40.8,3.3,0.0,0.325,46.17,0.0,0.0,0.32
Western Asia,2006,267718.0,3028839.0,113135.0,22.82,24.1,6.0,41.93,2.2,0.0,0.326,45.08,0.0,0.0,0.32
Western Asia,2007,279361.0,3456875.0,123742.0,22.83,4.8,11.0,43.98,2.2,0.0,0.326,46.84,0.0,0.0,0.32
Western Asia,2008,266054.0,3551466.0,133487.0,22.6,2.4,19.0,42.39,0.0,0.0,0.321,45.92,0.0,0.0,0.32
Western Asia,2009,284980.0,3897589.0,136767.0,22.65,5.0,10.0,42.06,2.2,0.0,0.324,46.39,0.0,0.0,0.32
Western Asia,2010,288720.0,3664358.0,126917.0,24.39,11.4,3.0,41.43,8.2,0.0,0.326,46.78,0.0,0.0,0.32
Western Asia,2011,304972.0,3721675.0,122033.0,21.97,75.4,3.0,42.1,70.8,0.0,0.353,46.4,0.0,0.0,0.321
Western Asia,2012,308295.0,3978720.0,129056.0,23.05,13.0,6.0,42.04,0.8,1.0,0.322,46.5,0.0,0.0,0.32
Western Asia,2013,319164.0,4180366.0,130979.0,22.17,51.2,10.0,41.18,7.9,0.0,0.327,45.73,0.0,0.0,0.32
Western Asia,2014,324477.0,3733408.0,115059.0,22.81,35.9,7.0,42.27,16.5,0.0,0.328,45.63,0.0,0.0,0.32
Western Asia,2015,301176.0,3767363.0,125088.0,23.24,41.2,10.0,42.51,0.4,0.0,0.323,45.75,0.0,0.0,0.32
Western Asia,2016,321132.0,4219290.0,131388.0,23.06,19.9,6.0,43.68,4.0,0.0,0.327,46.76,0.0,0.0,0.32
Western Asia,2017,311143.0,4274992.0,137396.0,23.3,11.8,7.0,41.24,5.7,0.0,0.327,46.67,0.0,0.0,0.32
Western Asia,2018,327950.0,5012102.0,152831.0,23.68,67.7,0.0,42.47,10.7,0.0,0.328,44.51,0.0,0.0,0.32
Western Asia,2019,323149.0,4766492.0,147501.0,22.97,53.0,2.0,43.83,2.4,0.0,0.33,45.89,0.0,0.0,0.32
Western Europe,2005,103034.0,4073946.0,395398.0,10.98,554.5,77.0,30.09,162.9,15.0,0.537,32.41,147.7,0.0,0.46
Western Europe,2006,99854.0,4126963.0,413300.0,11.16,709.7,74.0,23.57,189.5,23.0,0.547,36.19,173.2,0.0,0.464
Western Europe,2007,97341.0,4356020.0,447501.0,11.11,735.4,39.0,26.31,147.3,4.0,0.565,30.66,264.7,0.0,0.521
Western Europe,2008,95708.0,4268069.0,445947.0,10.38,652.0,68.0,24.75,215.2,15.0,0.605,30.67,148.6,0.0,0.52
Western Europe,2009,94310.0,4256896.0,451373.0,10.61,634.5,70.0,27.58,157.1,10.0,0.579,33.6,139.4,0.0,0.491
Western Europe,2010,93598.0,3739061.0,399481.0,9.47,655.8,92.0,27.9,100.0,12.0,0.56,33.04,210.6,0.0,0.483
Western Europe,2011,91780.0,3939933.0,429280.0,11.61,614.8,36.0,26.66,44.4,10.0,0.536,33.41,240.9,0.0,0.474
Western Europe,2012,89782.0,3277618.0,365064.0,10.52,712.1,47.0,26.34,159.5,6.0,0.553,35.05,208.6,0.0,0.507
Western Europe,2013,88481.0,3481482.0,393472.0,10.05,714.1,75.0,23.79,166.6,24.0,0.607,31.7,197.3,0.0,0.545
Western Europe,2014,100720.0,4179148.0,414927.0,11.36,768.7,27.0,23.34,135.5,6.0,0.6,31.29,283.6,0.0,0.559
Western Europe,2015,99660.0,4066568.0,408044.0,11.11,563.5,49.0,24.26,135.6,9.0,0.628,34.12,116.9,0.0,0.498
Western Europe,2016,99425.0,3741757.0,376340.0,10.58,738.2,53.0,23.69,302.5,11.0,0.617,33.08,142.2,0.0,0.584
Western Europe,2017,101412.0,2937942.0,289704.0,11.2,677.2,47.0,27.01,143.9,2.0,0.574,33.08,187.0,0.0,0.485
Western Europe,2018,107906.0,4126078.0,382377.0,11.66,755.8,45.0,26.83,214.4,9.0,0.635,34.07,152.8,0.0,0.529
Western Europe,2019,107176.0,3708656.0,346034.0,11.47,701.9,49.0,24.12,156.6,5.0,0.577,39.61,139.3,0.0,0.477
Yemen,2005,1940.0,11275.0,58119.0,25.54,3.3,0.0,39.9,2.1,0.0,0.32,41.66,1.0,0.0,0.32
Yemen,2006,2129.0,18728.0,87966.0,25.72,8.6,0.0,41.03,8.0,0.0,0.321,41.66,0.7,0.0,0.32
Yemen,2007,2193.0,20039.0,91377.0,25.54,5.0,0.0,40.12,0.0,0.0,0.32,41.9,5.0,0.0,0.32
Yemen,2008,2281.0,20840.0,91363.0,24.72,5.9,0.0,38.68,2.1,0.0,0.32,41.48,0.4,0.0,0.32
Yemen,2009,2306.0,20074.0,87051.0,25.51,0.2,0.0,41.09,0.1,0.0,0.32,41.9,0.0,0.0,0.32
Yemen,2010,2322.0,20246.0,87192.0,25.32,1.6,0.0,39.73,1.3,0.0,0.32,42.09,0.1,0.0,0.32
Yemen,2011,2334.0,20278.0,86881.0,25.14,15.0,0.0,39.11,1.7,0.0,0.32,40.8,0.3,0.0,0.32
Yemen,2012,2364.0,20348.0,86074.0,25.08,6.6,0.0,38.86,0.4,0.0,0.32,41.47,6.2,0.0,0.321
Yemen,2013,2368.0,20072.0,84764.0,25.19,3.4,0.0,39.17,0.7,0.0,0.32,41.36,2.5,0.0,0.32
Yemen,2014,2344.0,20098.0,85742.0,25.39,7.1,0.0,38.46,0.2,0.0,0.32,42.19,4.6,0.0,0.321
Yemen,2015,2227.0,17686.0,79416.0,25.63,0.9,0.0,39.05,0.1,0.0,0.32,42.28,0.0,0.0,0.32
Yemen,2016,2197.0,17362.0,79026.0,25.83,9.5,0.0,40.01,3.0,0.0,0.32,41.93,6.5,0.0,0.321
Yemen,2017,2179.0,17011.0,78068.0,25.63,2.8,0.0,40.8,2.0,0.0,0.32,41.94,0.8,0.0,0.32
Yemen,2018,2148.0,16706.0,77775.0,25.4,1.7,0.0,38.51,0.1,0.0,0.32,41.61,0.1,0.0,0.32
Yemen,2019,2204.0,21946.0,99574.0,26.35,4.7,0.0,39.43,0.4,0.0,0.32,42.49,0.0,0.0,0.32
Zimbabwe,2005,860.0,8000.0,93023.0,21.72,558.1,0.0,35.11,52.0,0.0,0.504,33.13,3.4,0.0,0.49
Zimbabwe,2006,779.0,7196.0,92375.0,20.21,798.8,0.0,29.54,111.9,0.0,0.573,30.79,2.6,0.0,0.502
Zimbabwe,2007,764.0,7024.0,91937.0,21.0,635.0,0.0,36.13,81.1,0.0,0.511,32.81,6.1,0.0,0.493
Zimbabwe,2008,760.0,6954.0,91500.0,20.62,663.9,0.0,32.64,84.5,0.0,0.533,33.08,0.6,0.0,0.495
Zimbabwe,2009,756.0,6891.0,91151.0,20.2,899.4,0.0,30.64,151.7,0.0,0.549,31.41,7.1,0.0,0.498
Zimbabwe,2010,751.0,6826.0,90892.0,21.07,620.8,0.0,33.75,133.9,0.0,0.532,31.39,0.8,0.0,0.497
Zimbabwe,2011,747.0,6761.0,90509.0,20.51,781.0,0.0,32.54,106.6,0.0,0.528,30.52,8.7,0.0,0.496
Zimbabwe,2012,725.0,6500.0,89655.0,20.94,573.2,0.0,35.23,97.4,0.0,0.522,33.52,0.0,0.0,0.493
Zimbabwe,2013,725.0,6500.0,89655.0,20.71,758.4,0.0,32.28,61.2,0.0,0.524,31.75,0.2,0.0,0.493
Zimbabwe,2014,747.0,6701.0,89705.0,20.51,812.7,0.0,31.32,78.0,0.0,0.556,32.41,1.5,0.0,0.499
Zimbabwe,2015,744.0,6660.0,89516.0,21.31,556.6,0.0,34.52,195.3,0.0,0.542,32.63,0.1,0.0,0.498
Zimbabwe,2016,735.0,6550.0,89116.0,21.68,589.9,0.0,32.47,162.0,0.0,0.535,32.66,1.4,0.0,0.496
Zimbabwe,2017,734.0,6514.0,88747.0,20.37,801.2,0.0,28.48,94.8,0.0,0.613,30.92,1.1,0.0,0.511
Zimbabwe,2018,732.0,6477.0,88484.0,21.06,577.8,0.0,30.79,124.0,0.0,0.571,33.66,3.4,0.0,0.501
Zimbabwe,2019,730.0,6441.0,88233.0,22.11,415.8,0.0,35.82,75.1,0.0,0.508,33.11,4.2,0.0,0.492
