An,Judet,Specie_Pomi,Nr_Pomi,Tone_Totale,Kg_per_Pom
 Anul 2015, Bihor,Meri,644498,15622,23
 Anul 2015, Bihor,Meri,644498,15622,17
 Anul 2015, Bihor,Meri,644498,15622,36
 Anul 2015, Bihor,Meri,644498,15622,13
 Anul 2015, Bihor,Meri,644498,15622,13
 Anul 2015, Bihor,Meri,644498,15071,21
 Anul 2015, Bihor,Meri,644498,15071,23
 Anul 2015, Bihor,Meri,644498,15071,17
 Anul 2015, Bihor,Meri,644498,15071,36
 Anul 2015, Bihor,Meri,644498,15071,13
 Anul 2015, Bihor,Meri,644498,15071,13
 Anul 2015, Bihor,Meri,644498,2095,21
 Anul 2015, Bihor,Meri,644498,2095,23
 Anul 2015, Bihor,Meri,644498,2095,17
 Anul 2015, Bihor,Meri,644498,2095,36
 Anul 2015, Bihor,Meri,644498,2095,13
 Anul 2015, Bihor,Meri,644498,2095,13
 Anul 2015, Bihor,Meri,644498,7569,21
 Anul 2015, Bihor,Meri,644498,7569,23
 Anul 2015, Bihor,Meri,644498,7569,17
 Anul 2015, Bihor,Meri,644498,7569,36
 Anul 2015, Bihor,Meri,644498,7569,13
 Anul 2015, Bihor,Meri,644498,7569,13
 Anul 2015, Bihor,Meri,644498,1703,21
 Anul 2015, Bihor,Meri,644498,1703,23
 Anul 2015, Bihor,Meri,644498,1703,17
 Anul 2015, Bihor,Meri,644498,1703,36
 Anul 2015, Bihor,Meri,644498,1703,13
 Anul 2015, Bihor,Meri,644498,1703,13
 Anul 2015, Bihor,Meri,644498,850,21
 Anul 2015, Bihor,Meri,644498,850,23
 Anul 2015, Bihor,Meri,644498,850,17
 Anul 2015, Bihor,Meri,644498,850,36
 Anul 2015, Bihor,Meri,644498,850,13
 Anul 2015, Bihor,Meri,644498,850,13
 Anul 2016, Bihor,Meri,630834,9314,13
 Anul 2016, Bihor,Meri,630834,9314,19
 Anul 2016, Bihor,Meri,630834,9314,18
 Anul 2016, Bihor,Meri,630834,9314,33
 Anul 2016, Bihor,Meri,630834,9314,13
 Anul 2016, Bihor,Meri,630834,9314,16
 Anul 2016, Bihor,Meri,630834,12124,13
 Anul 2016, Bihor,Meri,630834,12124,19
 Anul 2016, Bihor,Meri,630834,12124,18
 Anul 2016, Bihor,Meri,630834,12124,33
 Anul 2016, Bihor,Meri,630834,12124,13
 Anul 2016, Bihor,Meri,630834,12124,16
 Anul 2016, Bihor,Meri,630834,2212,13
 Anul 2016, Bihor,Meri,630834,2212,19
 Anul 2016, Bihor,Meri,630834,2212,18
 Anul 2016, Bihor,Meri,630834,2212,33
 Anul 2016, Bihor,Meri,630834,2212,13
 Anul 2016, Bihor,Meri,630834,2212,16
 Anul 2016, Bihor,Meri,630834,7349,13
 Anul 2016, Bihor,Meri,630834,7349,19
 Anul 2016, Bihor,Meri,630834,7349,18
 Anul 2016, Bihor,Meri,630834,7349,33
 Anul 2016, Bihor,Meri,630834,7349,13
 Anul 2016, Bihor,Meri,630834,7349,16
 Anul 2016, Bihor,Meri,630834,1726,13
 Anul 2016, Bihor,Meri,630834,1726,19
 Anul 2016, Bihor,Meri,630834,1726,18
 Anul 2016, Bihor,Meri,630834,1726,33
 Anul 2016, Bihor,Meri,630834,1726,13
 Anul 2016, Bihor,Meri,630834,1726,16
 Anul 2016, Bihor,Meri,630834,999,13
 Anul 2016, Bihor,Meri,630834,999,19
 Anul 2016, Bihor,Meri,630834,999,18
 Anul 2016, Bihor,Meri,630834,999,33
 Anul 2016, Bihor,Meri,630834,999,13
 Anul 2016, Bihor,Meri,630834,999,16
 Anul 2017, Bihor,Meri,632819,11263,16
 Anul 2017, Bihor,Meri,632819,11263,20
 Anul 2017, Bihor,Meri,632819,11263,15
 Anul 2017, Bihor,Meri,632819,11263,23
 Anul 2017, Bihor,Meri,632819,11263,9
 Anul 2017, Bihor,Meri,632819,11263,24
 Anul 2017, Bihor,Meri,632819,12370,16
 Anul 2017, Bihor,Meri,632819,12370,20
 Anul 2017, Bihor,Meri,632819,12370,15
 Anul 2017, Bihor,Meri,632819,12370,23
 Anul 2017, Bihor,Meri,632819,12370,9
 Anul 2017, Bihor,Meri,632819,12370,24
 Anul 2017, Bihor,Meri,632819,1912,16
 Anul 2017, Bihor,Meri,632819,1912,20
 Anul 2017, Bihor,Meri,632819,1912,15
 Anul 2017, Bihor,Meri,632819,1912,23
 Anul 2017, Bihor,Meri,632819,1912,9
 Anul 2017, Bihor,Meri,632819,1912,24
 Anul 2017, Bihor,Meri,632819,4749,16
 Anul 2017, Bihor,Meri,632819,4749,20
 Anul 2017, Bihor,Meri,632819,4749,15
 Anul 2017, Bihor,Meri,632819,4749,23
 Anul 2017, Bihor,Meri,632819,4749,9
 Anul 2017, Bihor,Meri,632819,4749,24
 Anul 2017, Bihor,Meri,632819,1230,16
 Anul 2017, Bihor,Meri,632819,1230,20
 Anul 2017, Bihor,Meri,632819,1230,15
 Anul 2017, Bihor,Meri,632819,1230,23
 Anul 2017, Bihor,Meri,632819,1230,9
 Anul 2017, Bihor,Meri,632819,1230,24
 Anul 2017, Bihor,Meri,632819,1565,16
 Anul 2017, Bihor,Meri,632819,1565,20
 Anul 2017, Bihor,Meri,632819,1565,15
 Anul 2017, Bihor,Meri,632819,1565,23
 Anul 2017, Bihor,Meri,632819,1565,9
 Anul 2017, Bihor,Meri,632819,1565,24
 Anul 2018, Bihor,Meri,620150,19493,27
 Anul 2018, Bihor,Meri,620150,19493,25
 Anul 2018, Bihor,Meri,620150,19493,14
 Anul 2018, Bihor,Meri,620150,19493,32
 Anul 2018, Bihor,Meri,620150,19493,14
 Anul 2018, Bihor,Meri,620150,19493,27
 Anul 2018, Bihor,Meri,620150,15721,27
 Anul 2018, Bihor,Meri,620150,15721,25
 Anul 2018, Bihor,Meri,620150,15721,14
 Anul 2018, Bihor,Meri,620150,15721,32
 Anul 2018, Bihor,Meri,620150,15721,14
 Anul 2018, Bihor,Meri,620150,15721,27
 Anul 2018, Bihor,Meri,620150,1772,27
 Anul 2018, Bihor,Meri,620150,1772,25
 Anul 2018, Bihor,Meri,620150,1772,14
 Anul 2018, Bihor,Meri,620150,1772,32
 Anul 2018, Bihor,Meri,620150,1772,14
 Anul 2018, Bihor,Meri,620150,1772,27
 Anul 2018, Bihor,Meri,620150,6537,27
 Anul 2018, Bihor,Meri,620150,6537,25
 Anul 2018, Bihor,Meri,620150,6537,14
 Anul 2018, Bihor,Meri,620150,6537,32
 Anul 2018, Bihor,Meri,620150,6537,14
 Anul 2018, Bihor,Meri,620150,6537,27
 Anul 2018, Bihor,Meri,620150,1869,27
 Anul 2018, Bihor,Meri,620150,1869,25
 Anul 2018, Bihor,Meri,620150,1869,14
 Anul 2018, Bihor,Meri,620150,1869,32
 Anul 2018, Bihor,Meri,620150,1869,14
 Anul 2018, Bihor,Meri,620150,1869,27
 Anul 2018, Bihor,Meri,620150,1747,27
 Anul 2018, Bihor,Meri,620150,1747,25
 Anul 2018, Bihor,Meri,620150,1747,14
 Anul 2018, Bihor,Meri,620150,1747,32
 Anul 2018, Bihor,Meri,620150,1747,14
 Anul 2018, Bihor,Meri,620150,1747,27
 Anul 2019, Bihor,Meri,622162,15959,22
 Anul 2019, Bihor,Meri,622162,15959,23
 Anul 2019, Bihor,Meri,622162,15959,12
 Anul 2019, Bihor,Meri,622162,15959,25
 Anul 2019, Bihor,Meri,622162,15959,13
 Anul 2019, Bihor,Meri,622162,15959,25
 Anul 2019, Bihor,Meri,622162,14323,22
 Anul 2019, Bihor,Meri,622162,14323,23
 Anul 2019, Bihor,Meri,622162,14323,12
 Anul 2019, Bihor,Meri,622162,14323,25
 Anul 2019, Bihor,Meri,622162,14323,13
 Anul 2019, Bihor,Meri,622162,14323,25
 Anul 2019, Bihor,Meri,622162,1564,22
 Anul 2019, Bihor,Meri,622162,1564,23
 Anul 2019, Bihor,Meri,622162,1564,12
 Anul 2019, Bihor,Meri,622162,1564,25
 Anul 2019, Bihor,Meri,622162,1564,13
 Anul 2019, Bihor,Meri,622162,1564,25
 Anul 2019, Bihor,Meri,622162,5718,22
 Anul 2019, Bihor,Meri,622162,5718,23
 Anul 2019, Bihor,Meri,622162,5718,12
 Anul 2019, Bihor,Meri,622162,5718,25
 Anul 2019, Bihor,Meri,622162,5718,13
 Anul 2019, Bihor,Meri,622162,5718,25
 Anul 2019, Bihor,Meri,622162,1678,22
 Anul 2019, Bihor,Meri,622162,1678,23
 Anul 2019, Bihor,Meri,622162,1678,12
 Anul 2019, Bihor,Meri,622162,1678,25
 Anul 2019, Bihor,Meri,622162,1678,13
 Anul 2019, Bihor,Meri,622162,1678,25
 Anul 2019, Bihor,Meri,622162,1648,22
 Anul 2019, Bihor,Meri,622162,1648,23
 Anul 2019, Bihor,Meri,622162,1648,12
 Anul 2019, Bihor,Meri,622162,1648,25
 Anul 2019, Bihor,Meri,622162,1648,13
 Anul 2019, Bihor,Meri,622162,1648,25
 Anul 2020, Bihor,Meri,620908,14404,20
 Anul 2020, Bihor,Meri,620908,14404,22
 Anul 2020, Bihor,Meri,620908,14404,11
 Anul 2020, Bihor,Meri,620908,14404,25
 Anul 2020, Bihor,Meri,620908,14404,11
 Anul 2020, Bihor,Meri,620908,14404,23
 Anul 2020, Bihor,Meri,620908,13958,20
 Anul 2020, Bihor,Meri,620908,13958,22
 Anul 2020, Bihor,Meri,620908,13958,11
 Anul 2020, Bihor,Meri,620908,13958,25
 Anul 2020, Bihor,Meri,620908,13958,11
 Anul 2020, Bihor,Meri,620908,13958,23
 Anul 2020, Bihor,Meri,620908,1437,20
 Anul 2020, Bihor,Meri,620908,1437,22
 Anul 2020, Bihor,Meri,620908,1437,11
 Anul 2020, Bihor,Meri,620908,1437,25
 Anul 2020, Bihor,Meri,620908,1437,11
 Anul 2020, Bihor,Meri,620908,1437,23
 Anul 2020, Bihor,Meri,620908,5462,20
 Anul 2020, Bihor,Meri,620908,5462,22
 Anul 2020, Bihor,Meri,620908,5462,11
 Anul 2020, Bihor,Meri,620908,5462,25
 Anul 2020, Bihor,Meri,620908,5462,11
 Anul 2020, Bihor,Meri,620908,5462,23
 Anul 2020, Bihor,Meri,620908,1488,20
 Anul 2020, Bihor,Meri,620908,1488,22
 Anul 2020, Bihor,Meri,620908,1488,11
 Anul 2020, Bihor,Meri,620908,1488,25
 Anul 2020, Bihor,Meri,620908,1488,11
 Anul 2020, Bihor,Meri,620908,1488,23
 Anul 2020, Bihor,Meri,620908,1436,20
 Anul 2020, Bihor,Meri,620908,1436,22
 Anul 2020, Bihor,Meri,620908,1436,11
 Anul 2020, Bihor,Meri,620908,1436,25
 Anul 2020, Bihor,Meri,620908,1436,11
 Anul 2020, Bihor,Meri,620908,1436,23
 Anul 2021, Bihor,Meri,620205,18360,24
 Anul 2021, Bihor,Meri,620205,18360,26
 Anul 2021, Bihor,Meri,620205,18360,14
 Anul 2021, Bihor,Meri,620205,18360,16
 Anul 2021, Bihor,Meri,620205,18360,12
 Anul 2021, Bihor,Meri,620205,18360,41
 Anul 2021, Bihor,Meri,620205,15817,24
 Anul 2021, Bihor,Meri,620205,15817,26
 Anul 2021, Bihor,Meri,620205,15817,14
 Anul 2021, Bihor,Meri,620205,15817,16
 Anul 2021, Bihor,Meri,620205,15817,12
 Anul 2021, Bihor,Meri,620205,15817,41
 Anul 2021, Bihor,Meri,620205,1716,24
 Anul 2021, Bihor,Meri,620205,1716,26
 Anul 2021, Bihor,Meri,620205,1716,14
 Anul 2021, Bihor,Meri,620205,1716,16
 Anul 2021, Bihor,Meri,620205,1716,12
 Anul 2021, Bihor,Meri,620205,1716,41
 Anul 2021, Bihor,Meri,620205,3406,24
 Anul 2021, Bihor,Meri,620205,3406,26
 Anul 2021, Bihor,Meri,620205,3406,14
 Anul 2021, Bihor,Meri,620205,3406,16
 Anul 2021, Bihor,Meri,620205,3406,12
 Anul 2021, Bihor,Meri,620205,3406,41
 Anul 2021, Bihor,Meri,620205,1483,24
 Anul 2021, Bihor,Meri,620205,1483,26
 Anul 2021, Bihor,Meri,620205,1483,14
 Anul 2021, Bihor,Meri,620205,1483,16
 Anul 2021, Bihor,Meri,620205,1483,12
 Anul 2021, Bihor,Meri,620205,1483,41
 Anul 2021, Bihor,Meri,620205,3733,24
 Anul 2021, Bihor,Meri,620205,3733,26
 Anul 2021, Bihor,Meri,620205,3733,14
 Anul 2021, Bihor,Meri,620205,3733,16
 Anul 2021, Bihor,Meri,620205,3733,12
 Anul 2021, Bihor,Meri,620205,3733,41
 Anul 2022, Bihor,Meri,617652,22396,21
 Anul 2022, Bihor,Meri,617652,22396,21
 Anul 2022, Bihor,Meri,617652,22396,10
 Anul 2022, Bihor,Meri,617652,22396,12
 Anul 2022, Bihor,Meri,617652,22396,10
 Anul 2022, Bihor,Meri,617652,22396,29
 Anul 2022, Bihor,Meri,617652,13096,21
 Anul 2022, Bihor,Meri,617652,13096,21
 Anul 2022, Bihor,Meri,617652,13096,10
 Anul 2022, Bihor,Meri,617652,13096,12
 Anul 2022, Bihor,Meri,617652,13096,10
 Anul 2022, Bihor,Meri,617652,13096,29
 Anul 2022, Bihor,Meri,617652,1323,21
 Anul 2022, Bihor,Meri,617652,1323,21
 Anul 2022, Bihor,Meri,617652,1323,10
 Anul 2022, Bihor,Meri,617652,1323,12
 Anul 2022, Bihor,Meri,617652,1323,10
 Anul 2022, Bihor,Meri,617652,1323,29
 Anul 2022, Bihor,Meri,617652,2555,21
 Anul 2022, Bihor,Meri,617652,2555,21
 Anul 2022, Bihor,Meri,617652,2555,10
 Anul 2022, Bihor,Meri,617652,2555,12
 Anul 2022, Bihor,Meri,617652,2555,10
 Anul 2022, Bihor,Meri,617652,2555,29
 Anul 2022, Bihor,Meri,617652,1238,21
 Anul 2022, Bihor,Meri,617652,1238,21
 Anul 2022, Bihor,Meri,617652,1238,10
 Anul 2022, Bihor,Meri,617652,1238,12
 Anul 2022, Bihor,Meri,617652,1238,10
 Anul 2022, Bihor,Meri,617652,1238,29
 Anul 2022, Bihor,Meri,617652,7197,21
 Anul 2022, Bihor,Meri,617652,7197,21
 Anul 2022, Bihor,Meri,617652,7197,10
 Anul 2022, Bihor,Meri,617652,7197,12
 Anul 2022, Bihor,Meri,617652,7197,10
 Anul 2022, Bihor,Meri,617652,7197,29
 Anul 2023, Bihor,Meri,673632,21279,19
 Anul 2023, Bihor,Meri,673632,21279,20
 Anul 2023, Bihor,Meri,673632,21279,11
 Anul 2023, Bihor,Meri,673632,21279,11
 Anul 2023, Bihor,Meri,673632,21279,12
 Anul 2023, Bihor,Meri,673632,21279,35
 Anul 2023, Bihor,Meri,673632,13308,19
 Anul 2023, Bihor,Meri,673632,13308,20
 Anul 2023, Bihor,Meri,673632,13308,11
 Anul 2023, Bihor,Meri,673632,13308,11
 Anul 2023, Bihor,Meri,673632,13308,12
 Anul 2023, Bihor,Meri,673632,13308,35
 Anul 2023, Bihor,Meri,673632,1395,19
 Anul 2023, Bihor,Meri,673632,1395,20
 Anul 2023, Bihor,Meri,673632,1395,11
 Anul 2023, Bihor,Meri,673632,1395,11
 Anul 2023, Bihor,Meri,673632,1395,12
 Anul 2023, Bihor,Meri,673632,1395,35
 Anul 2023, Bihor,Meri,673632,2301,19
 Anul 2023, Bihor,Meri,673632,2301,20
 Anul 2023, Bihor,Meri,673632,2301,11
 Anul 2023, Bihor,Meri,673632,2301,11
 Anul 2023, Bihor,Meri,673632,2301,12
 Anul 2023, Bihor,Meri,673632,2301,35
 Anul 2023, Bihor,Meri,673632,1784,19
 Anul 2023, Bihor,Meri,673632,1784,20
 Anul 2023, Bihor,Meri,673632,1784,11
 Anul 2023, Bihor,Meri,673632,1784,11
 Anul 2023, Bihor,Meri,673632,1784,12
 Anul 2023, Bihor,Meri,673632,1784,35
 Anul 2023, Bihor,Meri,673632,8160,19
 Anul 2023, Bihor,Meri,673632,8160,20
 Anul 2023, Bihor,Meri,673632,8160,11
 Anul 2023, Bihor,Meri,673632,8160,11
 Anul 2023, Bihor,Meri,673632,8160,12
 Anul 2023, Bihor,Meri,673632,8160,35
 Anul 2024, Bihor,Meri,669974,19136,17
 Anul 2024, Bihor,Meri,669974,19136,19
 Anul 2024, Bihor,Meri,669974,19136,10
 Anul 2024, Bihor,Meri,669974,19136,10
 Anul 2024, Bihor,Meri,669974,19136,10
 Anul 2024, Bihor,Meri,669974,19136,24
 Anul 2024, Bihor,Meri,669974,12722,17
 Anul 2024, Bihor,Meri,669974,12722,19
 Anul 2024, Bihor,Meri,669974,12722,10
 Anul 2024, Bihor,Meri,669974,12722,10
 Anul 2024, Bihor,Meri,669974,12722,10
 Anul 2024, Bihor,Meri,669974,12722,24
 Anul 2024, Bihor,Meri,669974,1349,17
 Anul 2024, Bihor,Meri,669974,1349,19
 Anul 2024, Bihor,Meri,669974,1349,10
 Anul 2024, Bihor,Meri,669974,1349,10
 Anul 2024, Bihor,Meri,669974,1349,10
 Anul 2024, Bihor,Meri,669974,1349,24
 Anul 2024, Bihor,Meri,669974,2072,17
 Anul 2024, Bihor,Meri,669974,2072,19
 Anul 2024, Bihor,Meri,669974,2072,10
 Anul 2024, Bihor,Meri,669974,2072,10
 Anul 2024, Bihor,Meri,669974,2072,10
 Anul 2024, Bihor,Meri,669974,2072,24
 Anul 2024, Bihor,Meri,669974,1373,17
 Anul 2024, Bihor,Meri,669974,1373,19
 Anul 2024, Bihor,Meri,669974,1373,10
 Anul 2024, Bihor,Meri,669974,1373,10
 Anul 2024, Bihor,Meri,669974,1373,10
 Anul 2024, Bihor,Meri,669974,1373,24
 Anul 2024, Bihor,Meri,669974,4964,17
 Anul 2024, Bihor,Meri,669974,4964,19
 Anul 2024, Bihor,Meri,669974,4964,10
 Anul 2024, Bihor,Meri,669974,4964,10
 Anul 2024, Bihor,Meri,669974,4964,10
 Anul 2024, Bihor,Meri,669974,4964,24
 Anul 2000, Bistrita-Nasaud,Meri,3604668,7243,8
 Anul 2000, Bistrita-Nasaud,Meri,3604668,7243,8
 Anul 2000, Bistrita-Nasaud,Meri,3604668,7243,27
 Anul 2000, Bistrita-Nasaud,Meri,3604668,7243,62
 Anul 2000, Bistrita-Nasaud,Meri,3604668,7243,5
 Anul 2000, Bistrita-Nasaud,Meri,3604668,7243,7
 Anul 2000, Bistrita-Nasaud,Meri,3604668,28363,8
 Anul 2000, Bistrita-Nasaud,Meri,3604668,28363,8
 Anul 2000, Bistrita-Nasaud,Meri,3604668,28363,27
 Anul 2000, Bistrita-Nasaud,Meri,3604668,28363,62
 Anul 2000, Bistrita-Nasaud,Meri,3604668,28363,5
 Anul 2000, Bistrita-Nasaud,Meri,3604668,28363,7
 Anul 2000, Bistrita-Nasaud,Meri,3604668,2733,8
 Anul 2000, Bistrita-Nasaud,Meri,3604668,2733,8
 Anul 2000, Bistrita-Nasaud,Meri,3604668,2733,27
 Anul 2000, Bistrita-Nasaud,Meri,3604668,2733,62
 Anul 2000, Bistrita-Nasaud,Meri,3604668,2733,5
 Anul 2000, Bistrita-Nasaud,Meri,3604668,2733,7
 Anul 2000, Bistrita-Nasaud,Meri,3604668,35,8
 Anul 2000, Bistrita-Nasaud,Meri,3604668,35,8
 Anul 2000, Bistrita-Nasaud,Meri,3604668,35,27
 Anul 2000, Bistrita-Nasaud,Meri,3604668,35,62
 Anul 2000, Bistrita-Nasaud,Meri,3604668,35,5
 Anul 2000, Bistrita-Nasaud,Meri,3604668,35,7
 Anul 2000, Bistrita-Nasaud,Meri,3604668,1251,8
 Anul 2000, Bistrita-Nasaud,Meri,3604668,1251,8
 Anul 2000, Bistrita-Nasaud,Meri,3604668,1251,27
 Anul 2000, Bistrita-Nasaud,Meri,3604668,1251,62
 Anul 2000, Bistrita-Nasaud,Meri,3604668,1251,5
 Anul 2000, Bistrita-Nasaud,Meri,3604668,1251,7
 Anul 2000, Bistrita-Nasaud,Meri,3604668,259,8
 Anul 2000, Bistrita-Nasaud,Meri,3604668,259,8
 Anul 2000, Bistrita-Nasaud,Meri,3604668,259,27
 Anul 2000, Bistrita-Nasaud,Meri,3604668,259,62
 Anul 2000, Bistrita-Nasaud,Meri,3604668,259,5
 Anul 2000, Bistrita-Nasaud,Meri,3604668,259,7
 Anul 2001, Bistrita-Nasaud,Meri,3183135,5493,6
 Anul 2001, Bistrita-Nasaud,Meri,3183135,5493,8
 Anul 2001, Bistrita-Nasaud,Meri,3183135,5493,10
 Anul 2001, Bistrita-Nasaud,Meri,3183135,5493,2
 Anul 2001, Bistrita-Nasaud,Meri,3183135,5493,6
 Anul 2001, Bistrita-Nasaud,Meri,3183135,5493,5
 Anul 2001, Bistrita-Nasaud,Meri,3183135,24801,6
 Anul 2001, Bistrita-Nasaud,Meri,3183135,24801,8
 Anul 2001, Bistrita-Nasaud,Meri,3183135,24801,10
 Anul 2001, Bistrita-Nasaud,Meri,3183135,24801,2
 Anul 2001, Bistrita-Nasaud,Meri,3183135,24801,6
 Anul 2001, Bistrita-Nasaud,Meri,3183135,24801,5
 Anul 2001, Bistrita-Nasaud,Meri,3183135,878,6
 Anul 2001, Bistrita-Nasaud,Meri,3183135,878,8
 Anul 2001, Bistrita-Nasaud,Meri,3183135,878,10
 Anul 2001, Bistrita-Nasaud,Meri,3183135,878,2
 Anul 2001, Bistrita-Nasaud,Meri,3183135,878,6
 Anul 2001, Bistrita-Nasaud,Meri,3183135,878,5
 Anul 2001, Bistrita-Nasaud,Meri,3183135,1,6
 Anul 2001, Bistrita-Nasaud,Meri,3183135,1,8
 Anul 2001, Bistrita-Nasaud,Meri,3183135,1,10
 Anul 2001, Bistrita-Nasaud,Meri,3183135,1,2
 Anul 2001, Bistrita-Nasaud,Meri,3183135,1,6
 Anul 2001, Bistrita-Nasaud,Meri,3183135,1,5
 Anul 2001, Bistrita-Nasaud,Meri,3183135,1367,6
 Anul 2001, Bistrita-Nasaud,Meri,3183135,1367,8
 Anul 2001, Bistrita-Nasaud,Meri,3183135,1367,10
 Anul 2001, Bistrita-Nasaud,Meri,3183135,1367,2
 Anul 2001, Bistrita-Nasaud,Meri,3183135,1367,6
 Anul 2001, Bistrita-Nasaud,Meri,3183135,1367,5
 Anul 2001, Bistrita-Nasaud,Meri,3183135,166,6
 Anul 2001, Bistrita-Nasaud,Meri,3183135,166,8
 Anul 2001, Bistrita-Nasaud,Meri,3183135,166,10
 Anul 2001, Bistrita-Nasaud,Meri,3183135,166,2
 Anul 2001, Bistrita-Nasaud,Meri,3183135,166,6
 Anul 2001, Bistrita-Nasaud,Meri,3183135,166,5
 Anul 2002, Bistrita-Nasaud,Meri,2787788,3942,5
 Anul 2002, Bistrita-Nasaud,Meri,2787788,3942,11
 Anul 2002, Bistrita-Nasaud,Meri,2787788,3942,10
 Anul 2002, Bistrita-Nasaud,Meri,2787788,3942,5
 Anul 2002, Bistrita-Nasaud,Meri,2787788,3942,5
 Anul 2002, Bistrita-Nasaud,Meri,2787788,31648,5
 Anul 2002, Bistrita-Nasaud,Meri,2787788,31648,11
 Anul 2002, Bistrita-Nasaud,Meri,2787788,31648,10
 Anul 2002, Bistrita-Nasaud,Meri,2787788,31648,5
 Anul 2002, Bistrita-Nasaud,Meri,2787788,31648,5
 Anul 2002, Bistrita-Nasaud,Meri,2787788,1626,5
 Anul 2002, Bistrita-Nasaud,Meri,2787788,1626,11
 Anul 2002, Bistrita-Nasaud,Meri,2787788,1626,10
 Anul 2002, Bistrita-Nasaud,Meri,2787788,1626,5
 Anul 2002, Bistrita-Nasaud,Meri,2787788,1626,5
 Anul 2002, Bistrita-Nasaud,Meri,2787788,1025,5
 Anul 2002, Bistrita-Nasaud,Meri,2787788,1025,11
 Anul 2002, Bistrita-Nasaud,Meri,2787788,1025,10
 Anul 2002, Bistrita-Nasaud,Meri,2787788,1025,5
 Anul 2002, Bistrita-Nasaud,Meri,2787788,1025,5
 Anul 2002, Bistrita-Nasaud,Meri,2787788,206,5
 Anul 2002, Bistrita-Nasaud,Meri,2787788,206,11
 Anul 2002, Bistrita-Nasaud,Meri,2787788,206,10
 Anul 2002, Bistrita-Nasaud,Meri,2787788,206,5
 Anul 2002, Bistrita-Nasaud,Meri,2787788,206,5
 Anul 2003, Bistrita-Nasaud,Meri,2814308,7350,9
 Anul 2003, Bistrita-Nasaud,Meri,2814308,7350,10
 Anul 2003, Bistrita-Nasaud,Meri,2814308,7350,6
 Anul 2003, Bistrita-Nasaud,Meri,2814308,7350,3
 Anul 2003, Bistrita-Nasaud,Meri,2814308,7350,4
 Anul 2003, Bistrita-Nasaud,Meri,2814308,7350,6
 Anul 2003, Bistrita-Nasaud,Meri,2814308,27804,9
 Anul 2003, Bistrita-Nasaud,Meri,2814308,27804,10
 Anul 2003, Bistrita-Nasaud,Meri,2814308,27804,6
 Anul 2003, Bistrita-Nasaud,Meri,2814308,27804,3
 Anul 2003, Bistrita-Nasaud,Meri,2814308,27804,4
 Anul 2003, Bistrita-Nasaud,Meri,2814308,27804,6
 Anul 2003, Bistrita-Nasaud,Meri,2814308,979,9
 Anul 2003, Bistrita-Nasaud,Meri,2814308,979,10
 Anul 2003, Bistrita-Nasaud,Meri,2814308,979,6
 Anul 2003, Bistrita-Nasaud,Meri,2814308,979,3
 Anul 2003, Bistrita-Nasaud,Meri,2814308,979,4
 Anul 2003, Bistrita-Nasaud,Meri,2814308,979,6
 Anul 2003, Bistrita-Nasaud,Meri,2814308,2,9
 Anul 2003, Bistrita-Nasaud,Meri,2814308,2,10
 Anul 2003, Bistrita-Nasaud,Meri,2814308,2,6
 Anul 2003, Bistrita-Nasaud,Meri,2814308,2,3
 Anul 2003, Bistrita-Nasaud,Meri,2814308,2,4
 Anul 2003, Bistrita-Nasaud,Meri,2814308,2,6
 Anul 2003, Bistrita-Nasaud,Meri,2814308,921,9
 Anul 2003, Bistrita-Nasaud,Meri,2814308,921,10
 Anul 2003, Bistrita-Nasaud,Meri,2814308,921,6
 Anul 2003, Bistrita-Nasaud,Meri,2814308,921,3
 Anul 2003, Bistrita-Nasaud,Meri,2814308,921,4
 Anul 2003, Bistrita-Nasaud,Meri,2814308,921,6
 Anul 2003, Bistrita-Nasaud,Meri,2814308,224,9
 Anul 2003, Bistrita-Nasaud,Meri,2814308,224,10
 Anul 2003, Bistrita-Nasaud,Meri,2814308,224,6
 Anul 2003, Bistrita-Nasaud,Meri,2814308,224,3
 Anul 2003, Bistrita-Nasaud,Meri,2814308,224,4
 Anul 2003, Bistrita-Nasaud,Meri,2814308,224,6
 Anul 2004, Bistrita-Nasaud,Meri,2632764,3085,4
 Anul 2004, Bistrita-Nasaud,Meri,2632764,3085,14
 Anul 2004, Bistrita-Nasaud,Meri,2632764,3085,11
 Anul 2004, Bistrita-Nasaud,Meri,2632764,3085,10
 Anul 2004, Bistrita-Nasaud,Meri,2632764,3085,12
 Anul 2004, Bistrita-Nasaud,Meri,2632764,3085,4
 Anul 2004, Bistrita-Nasaud,Meri,2632764,37739,4
 Anul 2004, Bistrita-Nasaud,Meri,2632764,37739,14
 Anul 2004, Bistrita-Nasaud,Meri,2632764,37739,11
 Anul 2004, Bistrita-Nasaud,Meri,2632764,37739,10
 Anul 2004, Bistrita-Nasaud,Meri,2632764,37739,12
 Anul 2004, Bistrita-Nasaud,Meri,2632764,37739,4
 Anul 2004, Bistrita-Nasaud,Meri,2632764,1478,4
 Anul 2004, Bistrita-Nasaud,Meri,2632764,1478,14
 Anul 2004, Bistrita-Nasaud,Meri,2632764,1478,11
 Anul 2004, Bistrita-Nasaud,Meri,2632764,1478,10
 Anul 2004, Bistrita-Nasaud,Meri,2632764,1478,12
 Anul 2004, Bistrita-Nasaud,Meri,2632764,1478,4
 Anul 2004, Bistrita-Nasaud,Meri,2632764,8,4
 Anul 2004, Bistrita-Nasaud,Meri,2632764,8,14
