Specie,Judet,An,Numar_Pomi,Kg_pe_Pom,Tone_Totale,Rootstock_ID,lat,lon,puncte_valide,phh2o,clay,sand,silt,soc,nitrogen,cec,temp_medie_an,temp_min_an,temp_max_an,precipitatii_an,zile_inghet_an,radiatie_an,par_an,umiditate_an,evapotrans_an,cdd10_an,cdd0_an,hdd0_an,vant_an,umid_sol_sup_an,umid_sol_rad_an,temp_medie_iarna,temp_min_iarna,temp_max_iarna,precipitatii_iarna,zile_inghet_iarna,radiatie_iarna,umiditate_iarna,evapotrans_iarna,cdd10_iarna,umid_sol_sup_iarna,umid_sol_rad_iarna,temp_medie_primavara,temp_min_primavara,temp_max_primavara,precipitatii_primavara,zile_inghet_primavara,radiatie_primavara,umiditate_primavara,evapotrans_primavara,cdd10_primavara,umid_sol_sup_primavara,umid_sol_rad_primavara,temp_medie_vara,temp_min_vara,temp_max_vara,precipitatii_vara,zile_inghet_vara,radiatie_vara,umiditate_vara,evapotrans_vara,cdd10_vara,umid_sol_sup_vara,umid_sol_rad_vara,temp_medie_toamna,temp_min_toamna,temp_max_toamna,precipitatii_toamna,zile_inghet_toamna,radiatie_toamna,umiditate_toamna,evapotrans_toamna,cdd10_toamna,umid_sol_sup_toamna,umid_sol_rad_toamna
Mere,Harghita,2017,326515.0,10.0,3330.0,Pitic,46.43,25.57,9,5.745,28.759,31.892,39.359,47.919,3.625,26.048,6.68,-19.72,33.2,657.3,154.0,4803.6,2133.3,79.84,461.7,939.3,3027.8,482.6,1.0,0.556,0.516,-6.53,-19.72,10.96,42.7,56.0,397.3,92.72,0.6,0.0,0.673,0.613,6.69,-8.81,21.22,181.8,39.0,1460.2,80.32,117.1,69.5,0.64,0.585,18.0,4.63,33.2,225.4,0.0,2046.6,65.8,313.5,730.7,0.474,0.455,6.96,-5.62,27.83,164.3,28.0,809.3,80.2,30.2,139.0,0.459,0.437
Mere,Harghita,2018,324951.0,19.0,6148.0,Pitic,46.43,25.57,9,5.745,28.759,31.892,39.359,47.919,3.625,26.048,7.05,-20.08,26.63,755.9,140.0,4773.8,2123.9,81.78,620.0,1016.1,3245.9,576.4,0.93,0.568,0.527,-4.8,-19.6,7.52,84.5,58.0,343.0,94.03,0.3,0.0,0.656,0.591,7.53,-20.08,25.26,156.5,29.0,1569.3,80.98,170.3,165.8,0.667,0.619,17.23,4.49,26.63,371.8,0.0,1825.0,77.59,392.6,663.4,0.588,0.531,8.05,-13.88,25.34,90.5,22.0,945.0,74.83,56.5,186.9,0.424,0.417
Mere,Harghita,2019,324682.0,16.0,5236.0,Pitic,46.43,25.57,9,5.745,28.759,31.892,39.359,47.919,3.625,26.048,7.66,-19.26,30.9,693.7,135.0,4840.3,2143.6,78.82,530.0,999.1,3269.0,362.3,0.94,0.526,0.49,-5.36,-19.26,6.86,72.7,59.0,350.4,94.73,0.5,0.0,0.566,0.51,6.66,-8.13,22.14,235.2,37.0,1407.6,80.09,110.3,74.4,0.621,0.559,17.84,6.15,30.9,244.0,0.0,1989.9,70.75,383.7,707.4,0.535,0.502,9.73,-4.97,27.29,112.3,13.0,967.9,72.32,34.1,217.2,0.411,0.406
Mere,Harghita,2020,327240.0,15.0,4929.0,Pitic,46.43,25.57,9,5.745,28.759,31.892,39.359,47.919,3.625,26.048,7.18,-14.27,29.57,820.6,152.0,4721.2,2086.0,80.03,593.3,865.5,3004.3,249.8,0.97,0.558,0.506,-2.84,-14.27,9.97,57.9,58.0,350.6,86.63,2.2,0.0,0.536,0.486,5.82,-8.73,23.16,161.3,39.0,1521.6,73.42,82.3,36.9,0.546,0.498,16.9,2.64,29.57,373.7,0.0,1890.9,75.81,431.9,628.9,0.583,0.528,8.3,-9.36,28.89,178.2,26.0,847.2,81.5,76.4,199.7,0.538,0.491
Mere,Harghita,2021,325934.0,15.0,4935.0,Pitic,46.43,25.57,9,5.745,28.759,31.892,39.359,47.919,3.625,26.048,6.44,-17.02,31.34,725.6,174.0,4650.6,2054.0,81.32,542.8,826.8,2795.6,351.3,0.94,0.584,0.545,-2.92,-17.02,13.11,79.1,56.0,323.0,92.64,1.2,0.0,0.686,0.627,4.18,-11.91,22.04,209.0,57.0,1401.3,82.97,93.0,43.4,0.707,0.654,17.7,4.36,31.34,282.1,0.0,1919.7,72.59,396.2,702.6,0.553,0.515,6.49,-4.89,23.14,77.4,32.0,918.1,76.72,51.7,80.8,0.445,0.434
Mere,Harghita,2022,325067.0,13.0,4260.0,Pitic,46.43,25.57,9,5.745,28.759,31.892,39.359,47.919,3.625,26.048,7.22,-17.34,31.42,631.4,147.0,4776.1,2112.1,79.26,373.9,942.1,3103.2,367.0,0.98,0.542,0.496,-3.83,-17.34,7.86,34.6,58.0,352.2,90.39,1.3,0.0,0.619,0.55,5.03,-15.64,23.33,156.4,45.0,1506.5,76.75,112.7,71.9,0.577,0.523,18.51,6.75,31.42,217.9,0.0,2003.9,64.54,185.4,776.1,0.424,0.417,7.9,-5.31,21.85,194.4,16.0,794.6,85.48,73.8,94.2,0.548,0.493
Mere,Harghita,2023,323515.0,13.0,4130.0,Pitic,46.43,25.57,9,5.745,28.759,31.892,39.359,47.919,3.625,26.048,7.99,-17.86,33.2,668.1,131.0,4582.8,2040.8,80.28,482.0,1051.1,3257.8,242.7,1.01,0.559,0.519,-2.08,-17.86,11.5,93.5,49.0,325.9,93.22,1.2,0.0,0.667,0.602,5.9,-6.47,22.72,146.5,32.0,1317.6,81.44,109.2,54.3,0.681,0.627,18.13,6.19,33.2,267.3,0.0,1895.6,71.22,326.6,743.4,0.501,0.468,9.38,-8.94,27.64,127.0,22.0,933.4,75.69,43.9,253.5,0.423,0.414
Mere,Harghita,2024,323769.0,13.0,4054.0,Pitic,46.43,25.57,9,5.745,28.759,31.892,39.359,47.919,3.625,26.048,8.75,-13.45,34.41,645.4,137.0,4900.6,2176.1,75.61,422.2,1260.5,3557.7,219.1,0.95,0.51,0.476,-1.11,-13.45,14.44,67.7,48.0,357.1,89.2,4.1,0.0,0.618,0.553,7.96,-4.55,23.46,188.5,26.0,1489.9,76.7,139.8,103.4,0.597,0.54,20.48,9.2,34.41,202.1,0.0,2045.9,61.57,243.0,958.7,0.422,0.418,7.96,-7.69,28.31,146.3,32.0,903.8,73.71,34.6,198.4,0.426,0.414
Mere,Hunedoara,2000,821521.0,15.0,12208.0,Semiviguros,45.75,22.9,8,6.013,36.567,28.813,34.629,30.483,3.061,23.975,10.43,-20.29,37.32,247.0,105.0,4868.1,2382.3,63.35,99.7,1651.3,4239.3,279.7,1.42,0.403,0.422,-3.85,-20.29,10.75,35.4,57.0,410.1,88.14,0.8,0.0,0.56,0.524,10.18,-6.88,29.48,94.6,28.0,1472.2,67.27,83.9,296.0,0.532,0.511,21.58,5.4,37.32,56.4,0.0,1998.8,41.9,14.0,1047.9,0.297,0.359,11.68,-1.42,31.24,32.0,5.0,856.9,59.95,0.9,307.4,0.295,0.348
Mere,Hunedoara,2001,818746.0,10.0,7581.0,Semiviguros,45.75,22.9,8,6.013,36.567,28.813,34.629,30.483,3.061,23.975,9.5,-16.79,35.82,555.6,116.0,4378.1,1926.6,69.13,206.6,1416.7,3892.7,306.0,1.44,0.434,0.437,0.17,-12.07,16.42,44.2,44.0,352.5,77.2,1.2,0.0,0.406,0.41,10.59,-4.09,27.54,137.2,17.0,1387.6,63.55,64.1,218.2,0.46,0.459,20.23,5.09,35.82,217.2,0.0,1714.7,58.36,122.8,933.0,0.419,0.429,9.33,-7.55,27.78,134.9,24.0,797.6,73.35,18.2,265.6,0.423,0.426
Mere,Hunedoara,2002,805016.0,9.0,7201.0,Semiviguros,45.75,22.9,8,6.013,36.567,28.813,34.629,30.483,3.061,23.975,10.22,-15.9,36.2,433.1,104.0,4405.8,1933.3,67.68,114.1,1502.3,4077.7,234.8,1.42,0.451,0.447,-0.38,-14.41,14.23,21.8,44.0,393.7,84.48,2.2,0.0,0.541,0.512,10.78,-4.71,28.7,77.9,21.0,1444.3,59.88,43.7,266.1,0.452,0.455,21.18,6.26,36.2,150.2,0.0,1699.5,54.44,56.0,1018.8,0.38,0.396,9.97,-4.91,27.44,141.3,14.0,765.0,72.42,11.7,217.4,0.432,0.428
Mere,Hunedoara,2003,725796.0,20.0,14184.0,Semiviguros,45.75,22.9,8,6.013,36.567,28.813,34.629,30.483,3.061,23.975,9.15,-17.34,34.08,531.5,137.0,4781.1,2089.0,71.42,207.1,1546.3,3785.4,337.3,1.33,0.522,0.496,-4.85,-17.34,6.54,65.4,58.0,380.2,89.86,0.2,0.0,0.642,0.579,9.18,-7.86,30.23,118.5,32.0,1551.4,69.8,111.5,278.6,0.571,0.535,21.83,8.71,34.08,125.9,0.0,1901.2,51.24,70.1,1067.9,0.378,0.399,8.84,-5.6,29.62,201.7,20.0,804.6,76.74,24.7,199.8,0.512,0.483
Mere,Hunedoara,2004,554495.0,54.0,30041.0,Semiviguros,45.75,22.9,8,6.013,36.567,28.813,34.629,30.483,3.061,23.975,9.0,-17.95,35.67,751.9,114.0,4523.6,1992.4,76.06,419.4,1254.7,3688.5,309.6,1.35,0.581,0.545,-3.68,-17.95,7.57,100.5,54.0,380.2,89.33,0.3,0.0,0.669,0.605,8.46,-12.42,23.99,192.4,22.0,1356.1,77.32,150.7,116.1,0.683,0.626,19.66,8.39,35.67,242.8,0.0,1811.8,62.76,223.0,869.7,0.472,0.467,10.28,-6.53,28.61,183.7,12.0,854.1,74.72,45.0,268.8,0.502,0.484
Mere,Hunedoara,2005,549908.0,11.0,6865.0,Semiviguros,45.75,22.9,8,6.013,36.567,28.813,34.629,30.483,3.061,23.975,8.5,-20.4,33.54,847.6,132.0,4441.6,1960.1,79.41,641.2,1219.5,3537.1,340.0,1.31,0.613,0.571,-3.49,-20.4,7.74,76.6,58.0,361.5,90.29,0.2,0.0,0.689,0.626,8.05,-16.27,26.76,236.7,28.0,1377.6,78.82,156.1,170.1,0.72,0.665,18.79,4.92,33.54,359.9,0.0,1726.1,71.84,404.6,792.8,0.565,0.528,9.63,-8.9,26.49,107.7,19.0,872.3,76.54,80.1,256.6,0.5,0.487
Mere,Hunedoara,2006,512464.0,16.0,8359.0,Semiviguros,45.75,22.9,8,6.013,36.567,28.813,34.629,30.483,3.061,23.975,9.16,-20.49,33.05,736.2,116.0,4496.7,1986.0,77.01,570.6,1277.3,3755.5,291.0,1.32,0.576,0.543,-3.95,-20.49,12.35,46.0,55.0,374.4,87.94,0.7,0.0,0.665,0.603,8.87,-8.87,28.2,236.6,24.0,1256.2,79.04,156.0,163.9,0.693,0.635,19.28,5.12,33.05,364.7,0.0,1791.0,68.79,331.6,838.0,0.535,0.507,10.62,-5.42,27.86,63.9,14.0,936.4,73.54,81.4,275.5,0.473,0.47
Mere,Hunedoara,2007,418625.0,11.0,4542.0,Semiviguros,45.75,22.9,8,6.013,36.567,28.813,34.629,30.483,3.061,23.975,10.37,-9.76,37.71,747.9,101.0,4766.8,2094.7,72.21,360.5,1504.8,4008.8,111.3,1.39,0.544,0.514,1.53,-9.76,12.79,97.6,38.0,326.7,87.52,1.9,0.0,0.597,0.545,10.9,-2.7,29.27,167.4,13.0,1544.2,67.52,115.2,243.5,0.558,0.526,21.93,9.11,37.71,246.6,0.0,1985.3,55.24,178.0,1087.7,0.431,0.437,8.21,-5.97,25.27,217.8,23.0,783.4,77.96,65.2,173.6,0.564,0.525
Mere,Hunedoara,2008,417778.0,13.0,5244.0,Semiviguros,45.75,22.9,8,6.013,36.567,28.813,34.629,30.483,3.061,23.975,10.14,-13.87,35.5,672.4,103.0,4700.7,2069.2,73.83,372.8,1441.2,3992.0,155.4,1.33,0.558,0.528,-0.48,-13.87,16.86,39.8,48.0,419.6,85.87,2.6,0.2,0.685,0.623,9.63,-4.57,28.98,186.5,15.0,1373.0,77.3,152.7,180.9,0.659,0.605,20.97,7.68,35.5,220.1,0.0,1969.5,58.61,185.0,993.7,0.437,0.443,10.26,-6.65,34.71,168.4,18.0,818.4,72.28,31.8,266.4,0.471,0.46
Mere,Hunedoara,2009,440868.0,12.0,5153.0,Semiviguros,45.75,22.9,8,6.013,36.567,28.813,34.629,30.483,3.061,23.975,10.22,-18.71,32.51,667.5,98.0,4706.9,2066.9,73.1,354.4,1573.6,4079.2,246.0,1.26,0.545,0.519,-2.36,-13.97,12.66,71.4,49.0,337.8,89.78,0.6,0.0,0.675,0.611,10.0,-5.23,28.59,121.8,22.0,1495.9,71.18,136.9,246.4,0.626,0.589,20.82,6.07,32.51,251.0,0.0,1924.2,60.02,202.8,980.7,0.449,0.452,11.29,-4.43,29.95,159.4,8.0,850.0,71.66,13.4,346.5,0.454,0.442
Mere,Hunedoara,2010,799003.0,8.0,6475.0,Semiviguros,45.75,22.9,8,6.013,36.567,28.813,34.629,30.483,3.061,23.975,9.46,-14.83,33.29,833.3,105.0,4429.7,1961.5,78.82,621.4,1317.2,3837.1,279.9,1.32,0.613,0.576,-1.8,-14.83,12.46,101.4,49.0,338.8,89.69,0.9,0.0,0.729,0.671,8.82,-8.96,24.16,231.9,18.0,1282.0,81.07,134.5,168.0,0.726,0.673,20.51,7.51,33.29,304.8,0.0,1834.5,71.21,451.5,950.7,0.574,0.541,9.91,-3.62,25.77,127.8,15.0,856.9,73.53,34.2,198.5,0.462,0.459
Mere,Hunedoara,2011,456251.0,24.0,10985.0,Semiviguros,45.75,22.9,8,6.013,36.567,28.813,34.629,30.483,3.061,23.975,9.82,-15.17,35.65,446.5,123.0,4898.8,2145.9,70.1,280.1,1540.9,3948.0,215.5,1.19,0.485,0.472,-2.58,-15.17,9.72,59.6,54.0,351.3,89.07,0.4,0.0,0.658,0.595,9.43,-9.88,28.27,105.7,18.0,1458.9,71.86,119.2,190.7,0.596,0.556,20.76,7.66,35.65,219.6,0.0,1922.3,59.81,154.2,986.7,0.432,0.44,10.26,-6.09,32.07,29.3,28.0,1037.3,61.89,5.9,363.5,0.347,0.366
Mere,Hunedoara,2012,457368.0,15.0,6639.0,Semiviguros,45.75,22.9,8,6.013,36.567,28.813,34.629,30.483,3.061,23.975,10.23,-24.66,36.73,620.7,113.0,5099.9,2249.4,69.56,298.3,1848.4,4321.8,472.5,1.3,0.454,0.448,-5.97,-24.66,9.34,85.8,60.0,379.0,91.23,0.4,0.0,0.443,0.434,10.27,-9.3,28.67,227.2,22.0,1487.2,69.0,127.0,252.7,0.539,0.509,22.98,8.53,36.73,139.6,0.0,2162.0,51.98,160.4,1183.9,0.404,0.42,12.57,-4.18,32.63,115.7,3.0,959.0,66.64,10.1,411.8,0.403,0.409
Mere,Hunedoara,2013,458710.0,18.0,8261.0,Semiviguros,45.75,22.9,8,6.013,36.567,28.813,34.629,30.483,3.061,23.975,10.04,-11.58,35.75,684.2,113.0,4615.9,2038.0,75.11,425.7,1477.0,3932.8,139.8,1.27,0.554,0.522,-0.78,-11.58,12.83,64.7,54.0,301.2,87.89,1.2,0.0,0.617,0.561,9.55,-9.24,28.11,235.4,23.0,1411.7,75.76,154.7,252.4,0.644,0.595,20.79,7.04,35.75,210.8,0.0,1878.3,62.94,223.7,980.3,0.468,0.46,10.47,-3.95,26.52,167.4,10.0,874.3,75.31,45.6,244.2,0.502,0.483
Mere,Hunedoara,2014,459769.0,16.0,7406.0,Semiviguros,45.75,22.9,8,6.013,36.567,28.813,34.629,30.483,3.061,23.975,10.73,-14.69,33.25,728.8,75.0,4479.7,1978.1,74.68,428.5,1367.4,4116.2,74.4,1.27,0.531,0.504,2.14,-9.92,17.01,41.4,34.0,360.3,83.26,3.2,0.1,0.582,0.536,10.54,-3.61,25.97,182.9,6.0,1360.6,71.77,119.0,177.2,0.546,0.515,19.66,6.84,33.25,291.9,0.0,1814.4,67.08,257.5,871.4,0.488,0.477,10.99,-3.64,27.4,157.9,15.0,823.3,74.55,48.3,318.6,0.492,0.478
Mere,Hunedoara,2015,458583.0,18.0,8163.0,Semiviguros,45.75,22.9,8,6.013,36.567,28.813,34.629,30.483,3.061,23.975,10.72,-15.53,35.7,637.7,106.0,4716.2,2076.4,73.03,335.9,1631.2,4142.9,112.9,1.28,0.558,0.527,-0.58,-15.53,13.15,70.7,45.0,342.5,86.21,1.0,0.0,0.693,0.63,9.3,-5.04,27.57,160.8,32.0,1430.2,74.06,152.0,212.0,0.636,0.585,22.21,9.49,34.99,184.9,0.0,1938.2,55.2,137.7,1111.2,0.413,0.425,11.1,-4.17,35.7,212.5,10.0,860.5,75.49,44.6,308.0,0.514,0.488
Mere,Hunedoara,2016,454865.0,15.0,7027.0,Semiviguros,45.75,22.9,8,6.013,36.567,28.813,34.629,30.483,3.061,23.975,9.88,-13.43,33.32,885.7,107.0,4569.9,2019.1,77.0,617.6,1429.8,3930.1,217.4,1.31,0.6,0.556,0.45,-13.43,15.92,93.2,45.0,356.2,87.27,2.0,0.4,0.675,0.61,10.13,-3.07,26.15,226.6,15.0,1359.9,76.72,171.9,202.6,0.668,0.608,20.49,8.17,33.32,343.1,0.0,1877.8,69.37,408.0,951.7,0.545,0.516,9.77,-6.03,29.72,200.8,16.0,834.2,74.29,35.6,275.2,0.517,0.493
Mere,Hunedoara,2017,455985.0,15.0,6934.0,Semiviguros,45.75,22.9,8,6.013,36.567,28.813,34.629,30.483,3.061,23.975,10.17,-19.77,37.95,657.8,105.0,4894.9,2157.9,73.37,359.1,1537.2,4054.8,225.8,1.35,0.542,0.513,-2.86,-19.77,15.94,46.3,50.0,391.4,86.48,1.5,0.0,0.67,0.608,10.16,-3.7,25.88,188.5,20.0,1446.7,74.78,154.1,198.7,0.613,0.562,22.0,8.66,37.95,192.9,0.0,2076.6,56.07,175.4,1090.3,0.426,0.435,10.11,-3.57,30.78,181.2,11.0,866.3,74.87,27.8,248.2,0.471,0.461
Mere,Hunedoara,2018,452226.0,31.0,14085.0,Semiviguros,45.75,22.9,8,6.013,36.567,28.813,34.629,30.483,3.061,23.975,10.81,-11.51,31.03,779.1,110.0,4682.6,2073.0,75.49,553.4,1732.8,4225.0,165.5,1.21,0.559,0.53,-0.49,-11.0,11.42,79.9,51.0,333.4,86.8,0.5,0.0,0.689,0.626,11.46,-11.51,27.42,180.3,20.0,1479.7,76.26,186.9,376.2,0.654,0.61,20.74,7.47,31.03,346.3,0.0,1797.4,70.49,336.8,976.8,0.534,0.504,11.76,-9.17,30.94,98.0,10.0,968.4,67.31,28.9,379.8,0.415,0.423
Mere,Hunedoara,2019,452414.0,22.0,9940.0,Semiviguros,45.75,22.9,8,6.013,36.567,28.813,34.629,30.483,3.061,23.975,11.22,-12.71,35.15,679.1,91.0,4823.8,2130.6,72.44,463.7,1670.6,4361.8,135.5,1.26,0.536,0.51,-1.47,-12.71,12.26,85.5,55.0,372.6,88.67,1.0,0.0,0.676,0.612,9.81,-3.5,24.31,244.3,14.0,1348.8,76.28,146.5,157.6,0.652,0.592,21.87,9.61,35.15,208.1,0.0,2011.0,61.21,305.9,1077.5,0.484,0.478,13.33,-3.3,32.2,116.1,4.0,953.2,65.39,9.3,435.5,0.393,0.4
Mere,Hunedoara,2020,455602.0,20.0,9237.0,Semiviguros,45.75,22.9,8,6.013,36.567,28.813,34.629,30.483,3.061,23.975,10.26,-8.75,32.29,898.8,110.0,4723.3,2082.6,75.82,593.0,1389.7,3939.8,67.5,1.28,0.571,0.531,0.05,-8.75,13.91,71.7,52.0,396.9,82.56,2.2,0.0,0.558,0.522,9.29,-4.87,27.47,166.4,23.0,1511.8,68.17,100.8,143.8,0.562,0.528,19.91,4.57,32.29,415.3,0.0,1811.9,72.14,435.9,902.0,0.579,0.538,11.17,-4.96,29.88,186.9,13.0,887.4,77.79,53.5,343.9,0.552,0.514
Mere,Hunedoara,2021,458968.0,21.0,9485.0,Semiviguros,45.75,22.9,8,6.013,36.567,28.813,34.629,30.483,3.061,23.975,9.83,-12.87,36.06,746.7,116.0,4823.4,2118.8,74.01,429.2,1398.9,3820.4,130.9,1.29,0.587,0.562,0.03,-12.87,16.97,118.7,43.0,353.9,88.57,1.8,1.2,0.761,0.713,7.42,-5.95,24.34,213.8,34.0,1431.0,77.09,144.8,111.5,0.739,0.69,21.69,7.09,36.06,207.3,0.0,2002.7,59.86,251.4,1061.6,0.464,0.461,9.97,-2.53,28.09,112.8,13.0,932.4,69.8,30.7,224.7,0.442,0.444
Mere,Hunedoara,2022,455398.0,19.0,8470.0,Semiviguros,45.75,22.9,8,6.013,36.567,28.813,34.629,30.483,3.061,23.975,10.75,-15.2,37.28,705.4,107.0,4911.6,2167.5,72.81,359.8,1616.9,4163.5,136.7,1.3,0.568,0.534,-0.86,-15.2,12.42,52.4,53.0,393.0,87.48,1.4,0.0,0.687,0.625,8.71,-10.36,27.66,179.4,30.0,1543.2,70.07,154.2,199.3,0.624,0.575,22.63,10.26,37.28,187.3,0.0,2002.1,54.21,111.8,1149.6,0.402,0.415,11.2,-2.86,26.6,236.8,6.0,847.8,79.81,91.8,268.0,0.566,0.526
Mere,Hunedoara,2023,454558.0,18.0,8047.0,Semiviguros,45.75,22.9,8,6.013,36.567,28.813,34.629,30.483,3.061,23.975,11.17,-14.69,35.74,861.6,91.0,4553.9,2031.4,76.34,546.4,1628.0,4263.2,83.9,1.41,0.62,0.588,0.93,-14.69,14.43,150.6,38.0,339.9,90.19,1.4,0.0,0.752,0.7,9.08,-4.45,22.01,178.5,22.0,1273.0,78.85,132.4,143.1,0.753,0.711,21.37,8.72,35.74,284.2,0.0,1877.1,66.49,368.6,1032.8,0.537,0.515,12.76,-6.43,31.36,195.2,13.0,931.1,70.36,43.3,450.9,0.47,0.461
Mere,Hunedoara,2024,454384.0,17.0,7781.0,Semiviguros,45.75,22.9,8,6.013,36.567,28.813,34.629,30.483,3.061,23.975,12.14,-10.42,38.11,616.3,88.0,4960.3,2199.6,70.22,359.5,1914.2,4624.8,49.6,1.31,0.529,0.51,2.38,-10.42,17.0,88.6,33.0,377.9,85.29,4.2,2.2,0.716,0.66,11.5,-3.18,25.59,190.3,7.0,1467.4,73.72,175.4,269.5,0.644,0.596,24.2,11.06,38.11,171.1,0.0,2058.4,53.85,163.4,1296.8,0.409,0.423,11.0,-5.46,32.28,137.5,20.0,939.6,67.09,15.8,345.6,0.412,0.418
Mere,Ialomita,2000,44552.0,22.0,965.0,Semipitic,44.6,27.37,9,7.3,40.455,10.663,48.874,23.807,2.372,29.663,12.85,-18.02,43.34,240.9,92.0,5279.7,2517.6,64.96,65.3,2221.2,4984.3,142.9,2.53,0.394,0.424,-1.26,-18.02,13.98,43.0,56.0,450.2,85.32,1.5,0.0,0.561,0.545,12.67,-4.69,30.13,81.7,18.0,1670.4,64.63,57.1,421.5,0.487,0.498,25.1,8.87,43.34,39.4,0.0,2188.0,41.47,4.2,1381.5,0.246,0.346,13.32,-2.49,35.48,69.1,2.0,859.1,70.02,2.1,411.3,0.349,0.361
Mere,Ialomita,2001,39786.0,11.0,462.0,Semipitic,44.6,27.37,9,7.3,40.455,10.663,48.874,23.807,2.372,29.663,12.64,-13.3,38.64,305.7,98.0,5122.5,2279.5,63.46,33.3,2211.3,4891.6,177.8,2.74,0.355,0.381,2.12,-8.93,18.44,33.3,42.0,366.3,76.8,1.1,3.2,0.386,0.399,13.16,-4.13,32.16,76.2,5.0,1552.5,60.01,17.6,379.2,0.389,0.413,24.9,10.91,38.64,100.5,0.0,2081.7,48.36,13.2,1357.7,0.313,0.364,12.59,-5.01,32.82,70.4,20.0,989.3,65.99,0.9,471.1,0.335,0.353
Mere,Ialomita,2002,32165.0,5.0,176.0,Semipitic,44.6,27.37,9,7.3,40.455,10.663,48.874,23.807,2.372,29.663,12.56,-17.14,38.56,449.3,76.0,4897.0,2176.1,66.97,48.7,2096.3,4939.9,239.0,2.64,0.415,0.427,1.55,-17.14,19.55,21.0,39.0,438.4,79.81,1.6,5.9,0.412,0.428,12.66,-3.43,32.44,84.7,7.0,1559.3,59.33,20.4,366.3,0.398,0.422,24.68,10.51,38.56,127.1,0.0,1960.5,52.56,15.5,1343.2,0.35,0.372,12.76,-2.08,31.52,168.1,4.0,816.0,73.39,10.4,380.8,0.441,0.445
Mere,Ialomita,2003,45032.0,3.0,121.0,Semipitic,44.6,27.37,9,7.3,40.455,10.663,48.874,23.807,2.372,29.663,11.28,-17.22,39.0,471.7,128.0,5093.1,2262.4,71.13,114.1,2040.1,4437.5,237.5,2.59,0.498,0.498,-3.39,-17.22,6.22,81.9,55.0,335.4,90.6,0.5,0.0,0.666,0.618,10.52,-5.42,33.31,68.4,37.0,1630.9,69.58,73.0,350.3,0.563,0.552,25.16,11.98,39.0,71.8,0.0,2157.4,48.84,15.6,1376.7,0.319,0.363,11.4,-2.43,29.64,216.8,11.0,848.8,76.35,24.2,313.0,0.483,0.485
Mere,Ialomita,2004,29253.0,15.0,453.0,Semipitic,44.6,27.37,9,7.3,40.455,10.663,48.874,23.807,2.372,29.663,11.86,-11.88,37.36,556.0,100.0,5033.8,2245.7,72.36,197.6,1927.2,4616.4,150.8,2.56,0.494,0.496,-1.19,-11.88,18.1,75.1,52.0,356.3,87.39,1.7,1.1,0.651,0.608,11.26,-5.18,29.88,126.0,17.0,1558.7,70.57,74.2,295.9,0.553,0.544,22.8,10.54,37.36,209.3,0.0,1987.0,59.77,99.9,1164.5,0.413,0.436,13.36,-6.1,31.15,91.1,10.0,984.7,71.79,20.8,463.7,0.416,0.437
Mere,Ialomita,2005,41664.0,32.0,1572.0,Semipitic,44.6,27.37,9,7.3,40.455,10.663,48.874,23.807,2.372,29.663,11.46,-20.82,35.73,861.9,103.0,4811.2,2148.4,77.15,374.0,1842.2,4432.2,174.7,2.53,0.572,0.554,-0.44,-20.82,11.82,106.1,50.0,301.2,89.82,1.2,0.0,0.602,0.571,10.86,-11.79,32.11,143.9,27.0,1555.4,73.85,101.6,327.2,0.594,0.574,22.48,9.36,35.73,318.2,0.0,1956.7,65.73,225.2,1129.9,0.483,0.493,11.96,-6.01,31.23,259.3,6.0,865.3,78.87,45.8,385.1,0.578,0.552
Mere,Ialomita,2006,38331.0,15.0,591.0,Semipitic,44.6,27.37,9,7.3,40.455,10.663,48.874,23.807,2.372,29.663,11.88,-20.19,38.94,507.5,95.0,5126.0,2288.8,72.93,240.1,1983.6,4646.3,203.9,2.52,0.522,0.517,-2.55,-20.19,16.18,59.1,50.0,366.2,88.04,0.6,0.0,0.717,0.665,11.1,-4.91,32.22,183.4,17.0,1541.3,77.23,133.6,273.1,0.67,0.633,23.84,10.87,38.94,168.5,0.0,2123.7,56.61,91.9,1259.2,0.399,0.423,13.3,-5.2,32.41,84.3,10.0,965.2,71.02,13.4,451.3,0.402,0.422
Mere,Ialomita,2007,9461.0,4.0,38.0,Semipitic,44.6,27.37,9,7.3,40.455,10.663,48.874,23.807,2.372,29.663,13.52,-7.87,43.3,503.3,73.0,5222.0,2322.0,65.91,68.4,2267.4,5105.1,51.4,2.63,0.429,0.448,3.91,-7.87,17.8,49.4,29.0,395.5,79.62,2.6,5.3,0.466,0.476,13.31,-1.93,33.77,83.2,5.0,1627.4,61.84,29.8,400.0,0.424,0.448,26.38,13.49,43.3,122.7,0.0,2172.1,45.85,23.1,1494.3,0.313,0.37,11.71,-4.33,31.64,194.4,15.0,929.6,72.32,12.5,367.8,0.448,0.45
