Judet,An,Kg_pe_Pom,Rootstock_ID,phh2o,clay,sand,silt,soc,nitrogen,cec,temp_medie_vara,precipitatii_vara,umid_sol_rad_vara,temp_medie_an,precipitatii_an,cdd10_an,precipitatii_toamna,temp_medie_toamna,umid_sol_rad_toamna,zile_inghet_toamna,temp_min_iarna,zile_inghet_iarna
Iasi,2012,14.0,2,6.829,43.252,17.819,38.938,28.529,3.046,27.609,24.38,93.4,0.41,10.18,549.5,2016.2,99.8,11.58,0.411,18.0,-25.41,59.0
Iasi,2013,15.0,2,6.829,43.252,17.819,38.938,28.529,3.046,27.609,20.9,280.0,0.484,9.84,626.8,1526.9,94.4,10.48,0.455,11.0,-18.02,56.0
Iasi,2014,16.0,2,6.829,43.252,17.819,38.938,28.529,3.046,27.609,21.31,187.7,0.459,9.98,650.5,1570.0,135.3,9.38,0.431,18.0,-20.96,51.0
Iasi,2015,20.0,2,6.829,43.252,17.819,38.938,28.529,3.046,27.609,23.5,121.0,0.41,11.2,448.0,1828.0,163.2,11.26,0.424,17.0,-14.9,53.0
Iasi,2016,17.0,2,6.829,43.252,17.819,38.938,28.529,3.046,27.609,22.31,214.2,0.467,10.63,728.5,1680.0,267.7,9.52,0.507,25.0,-14.38,51.0
Iasi,2017,19.0,2,6.829,43.252,17.819,38.938,28.529,3.046,27.609,22.19,164.6,0.458,10.33,587.8,1635.2,122.7,11.05,0.429,9.0,-20.56,56.0
Iasi,2018,25.0,2,6.829,43.252,17.819,38.938,28.529,3.046,27.609,22.16,272.2,0.468,10.33,599.5,1850.3,79.9,10.48,0.413,17.0,-15.23,54.0
Iasi,2019,24.0,2,6.829,43.252,17.819,38.938,28.529,3.046,27.609,22.68,196.8,0.456,11.43,549.7,1790.9,88.9,12.4,0.421,8.0,-15.14,58.0
Iasi,2020,24.0,2,6.829,43.252,17.819,38.938,28.529,3.046,27.609,22.37,185.6,0.44,11.41,572.4,1723.7,140.7,12.22,0.447,11.0,-8.91,52.0
Iasi,2021,25.0,2,6.829,43.252,17.819,38.938,28.529,3.046,27.609,21.94,277.8,0.484,9.78,618.3,1430.8,36.9,9.68,0.43,17.0,-13.52,53.0
Iasi,2022,20.0,2,6.829,43.252,17.819,38.938,28.529,3.046,27.609,23.55,142.6,0.412,11.16,459.4,1778.6,153.0,10.88,0.45,13.0,-11.18,56.0
Iasi,2023,18.0,2,6.829,43.252,17.819,38.938,28.529,3.046,27.609,23.35,142.7,0.435,12.01,520.0,1894.4,116.6,13.33,0.415,13.0,-10.85,40.0
Iasi,2024,17.0,2,6.829,43.252,17.819,38.938,28.529,3.046,27.609,25.02,154.0,0.43,12.41,672.8,2084.1,229.4,10.84,0.485,23.0,-17.82,39.0
Ilfov,2000,8.0,3,6.714,47.567,15.143,37.276,25.595,2.422,26.452,25.32,33.5,0.442,12.87,221.1,2206.9,65.9,12.97,0.451,1.0,-18.2,55.0
Ilfov,2001,6.0,3,6.714,47.567,15.143,37.276,25.595,2.422,26.452,24.8,113.3,0.453,12.53,319.7,2185.1,60.7,12.61,0.445,20.0,-8.41,44.0
Ilfov,2002,6.0,3,6.714,47.567,15.143,37.276,25.595,2.422,26.452,24.42,157.2,0.458,12.31,469.9,2052.7,168.2,12.14,0.504,5.0,-15.96,42.0
Ilfov,2003,25.0,3,6.714,47.567,15.143,37.276,25.595,2.422,26.452,25.14,94.7,0.464,11.13,545.7,2027.2,240.5,11.11,0.543,12.0,-17.8,58.0
Ilfov,2004,52.0,3,6.714,47.567,15.143,37.276,25.595,2.422,26.452,22.48,224.0,0.515,11.54,596.4,1848.2,116.6,13.04,0.502,9.0,-12.36,53.0
Ilfov,2005,13.0,3,6.714,47.567,15.143,37.276,25.595,2.422,26.452,21.94,379.1,0.566,11.09,976.7,1746.7,294.9,11.46,0.634,11.0,-20.27,47.0
Ilfov,2006,14.0,3,6.714,47.567,15.143,37.276,25.595,2.422,26.452,23.11,181.5,0.523,11.66,531.2,1916.0,92.8,13.2,0.492,9.0,-18.97,53.0
Ilfov,2007,16.0,3,6.714,47.567,15.143,37.276,25.595,2.422,26.452,26.08,151.0,0.463,13.29,577.8,2212.0,205.2,11.25,0.515,15.0,-7.54,30.0
Ilfov,2008,25.0,3,6.714,47.567,15.143,37.276,25.595,2.422,26.452,24.59,110.8,0.476,12.69,441.4,2080.6,115.1,12.54,0.481,10.0,-20.62,48.0
Ilfov,2009,25.0,3,6.714,47.567,15.143,37.276,25.595,2.422,26.452,24.21,200.8,0.488,12.56,597.5,2095.1,133.3,13.25,0.496,4.0,-10.52,44.0
Ilfov,2010,9.0,3,6.714,47.567,15.143,37.276,25.595,2.422,26.452,24.04,227.7,0.537,11.82,743.9,1982.9,120.0,13.23,0.496,2.0,-23.98,45.0
Ilfov,2011,22.0,3,6.714,47.567,15.143,37.276,25.595,2.422,26.452,23.55,211.5,0.51,11.4,492.8,1950.4,45.9,11.89,0.464,22.0,-14.67,53.0
Ilfov,2012,13.0,3,6.714,47.567,15.143,37.276,25.595,2.422,26.452,26.29,107.5,0.484,12.43,629.6,2445.3,90.4,14.29,0.471,5.0,-23.57,58.0
Ilfov,2013,9.0,3,6.714,47.567,15.143,37.276,25.595,2.422,26.452,23.89,214.7,0.508,12.43,630.2,2071.5,155.5,12.67,0.514,8.0,-11.1,47.0
Ilfov,2014,10.0,3,6.714,47.567,15.143,37.276,25.595,2.422,26.452,22.91,249.2,0.537,12.1,808.5,1905.5,157.2,11.99,0.506,11.0,-16.7,37.0
Ilfov,2015,8.0,3,6.714,47.567,15.143,37.276,25.595,2.422,26.452,24.4,172.5,0.5,12.64,660.7,2064.2,248.4,13.26,0.527,3.0,-17.26,43.0
Ilfov,2016,7.0,3,6.714,47.567,15.143,37.276,25.595,2.422,26.452,24.3,160.0,0.512,12.31,693.5,2032.2,212.7,11.8,0.539,11.0,-20.41,33.0
Ilfov,2017,7.0,3,6.714,47.567,15.143,37.276,25.595,2.422,26.452,24.27,214.3,0.516,12.09,765.7,2012.4,228.6,13.01,0.52,4.0,-19.0,53.0
Ilfov,2018,10.0,3,6.714,47.567,15.143,37.276,25.595,2.422,26.452,23.88,277.5,0.531,12.39,657.4,2234.4,83.6,13.0,0.461,12.0,-11.09,47.0
Ilfov,2019,6.0,3,6.714,47.567,15.143,37.276,25.595,2.422,26.452,24.81,191.7,0.507,13.58,555.6,2245.4,102.9,15.2,0.462,3.0,-9.35,45.0
Ilfov,2020,7.0,3,6.714,47.567,15.143,37.276,25.595,2.422,26.452,24.18,197.3,0.5,13.43,609.9,2159.5,128.5,14.08,0.483,9.0,-7.78,44.0
Ilfov,2021,8.0,3,6.714,47.567,15.143,37.276,25.595,2.422,26.452,24.19,213.4,0.532,12.08,695.4,1867.3,106.1,12.1,0.49,8.0,-14.05,34.0
Ilfov,2022,5.0,3,6.714,47.567,15.143,37.276,25.595,2.422,26.452,25.82,141.2,0.468,13.58,424.9,2309.3,111.9,14.28,0.476,3.0,-7.85,41.0
Ilfov,2023,5.0,3,6.714,47.567,15.143,37.276,25.595,2.422,26.452,25.74,136.3,0.472,14.37,492.9,2432.6,109.9,16.15,0.455,8.0,-9.58,31.0
Ilfov,2024,6.0,3,6.714,47.567,15.143,37.276,25.595,2.422,26.452,27.64,124.1,0.459,14.58,518.7,2565.4,143.5,13.37,0.481,13.0,-7.59,27.0
Maramures,2000,15.0,2,5.808,35.233,29.092,35.671,46.883,4.245,24.758,20.25,105.4,0.5,9.13,456.3,1390.7,59.6,10.69,0.475,9.0,-24.52,60.0
Maramures,2001,16.0,2,5.808,35.233,29.092,35.671,46.883,4.245,24.758,19.57,229.6,0.552,8.36,714.7,1234.4,181.5,8.19,0.56,28.0,-12.06,50.0
Maramures,2002,19.0,2,5.808,35.233,29.092,35.671,46.883,4.245,24.758,20.87,145.6,0.515,9.23,607.4,1379.5,211.8,8.99,0.582,14.0,-20.08,52.0
Maramures,2003,19.0,2,5.808,35.233,29.092,35.671,46.883,4.245,24.758,20.6,156.3,0.513,8.11,541.5,1381.8,182.7,8.4,0.568,20.0,-24.45,59.0
Maramures,2004,15.0,2,5.808,35.233,29.092,35.671,46.883,4.245,24.758,18.87,295.9,0.61,7.98,907.5,1067.7,243.9,9.07,0.655,18.0,-21.73,55.0
Maramures,2005,17.0,2,5.808,35.233,29.092,35.671,46.883,4.245,24.758,17.96,471.6,0.734,7.61,987.2,1074.4,103.0,8.83,0.693,26.0,-21.11,59.0
Maramures,2006,16.0,2,5.808,35.233,29.092,35.671,46.883,4.245,24.758,18.25,345.7,0.748,8.14,871.1,1082.7,89.0,9.87,0.588,17.0,-20.72,58.0
Maramures,2007,5.0,2,5.808,35.233,29.092,35.671,46.883,4.245,24.758,20.73,269.1,0.567,9.34,896.4,1296.2,269.4,7.28,0.668,26.0,-14.56,46.0
Maramures,2008,10.0,2,5.808,35.233,29.092,35.671,46.883,4.245,24.758,18.94,363.7,0.677,9.03,938.4,1125.3,194.3,9.07,0.637,20.0,-14.61,52.0
Maramures,2009,11.0,2,5.808,35.233,29.092,35.671,46.883,4.245,24.758,20.06,234.3,0.568,9.46,768.8,1386.5,233.2,10.29,0.592,15.0,-15.63,52.0
Maramures,2010,14.0,2,5.808,35.233,29.092,35.671,46.883,4.245,24.758,19.45,362.4,0.795,8.41,1077.0,1111.6,197.7,8.39,0.693,18.0,-19.02,52.0
Maramures,2011,20.0,2,5.808,35.233,29.092,35.671,46.883,4.245,24.758,19.59,241.1,0.585,8.65,587.1,1313.8,51.6,8.97,0.495,33.0,-15.39,55.0
Maramures,2012,13.0,2,5.808,35.233,29.092,35.671,46.883,4.245,24.758,21.92,160.4,0.527,9.2,646.0,1635.2,153.7,11.38,0.54,11.0,-25.26,60.0
Maramures,2013,13.0,2,5.808,35.233,29.092,35.671,46.883,4.245,24.758,19.62,211.1,0.647,9.03,764.4,1271.7,134.4,9.77,0.564,13.0,-14.89,57.0
Maramures,2014,14.0,2,5.808,35.233,29.092,35.671,46.883,4.245,24.758,19.37,292.5,0.572,10.19,741.8,1297.5,175.8,10.28,0.623,20.0,-9.93,44.0
Maramures,2015,15.0,2,5.808,35.233,29.092,35.671,46.883,4.245,24.758,21.32,158.6,0.557,9.93,735.3,1455.8,261.6,10.3,0.596,11.0,-17.16,49.0
Maramures,2016,12.0,2,5.808,35.233,29.092,35.671,46.883,4.245,24.758,19.74,288.4,0.654,8.99,918.1,1304.7,231.0,8.91,0.612,24.0,-15.34,47.0
Maramures,2017,6.0,2,5.808,35.233,29.092,35.671,46.883,4.245,24.758,20.65,200.4,0.577,9.02,830.4,1320.7,255.4,9.14,0.612,15.0,-22.16,52.0
Maramures,2018,17.0,2,5.808,35.233,29.092,35.671,46.883,4.245,24.758,20.19,292.6,0.655,9.92,810.7,1584.3,126.6,11.06,0.533,11.0,-16.54,53.0
Maramures,2019,16.0,2,5.808,35.233,29.092,35.671,46.883,4.245,24.758,20.81,173.1,0.633,10.11,750.9,1448.6,136.1,12.11,0.524,5.0,-17.83,57.0
Maramures,2020,18.0,2,5.808,35.233,29.092,35.671,46.883,4.245,24.758,19.36,352.2,0.682,9.37,909.0,1223.3,200.6,10.32,0.64,12.0,-10.12,55.0
Maramures,2021,17.0,2,5.808,35.233,29.092,35.671,46.883,4.245,24.758,20.42,232.3,0.622,8.8,862.0,1200.2,131.3,8.86,0.573,22.0,-14.36,49.0
Maramures,2022,16.0,2,5.808,35.233,29.092,35.671,46.883,4.245,24.758,22.04,149.4,0.52,9.65,759.3,1414.4,285.4,9.71,0.693,12.0,-17.09,53.0
Maramures,2023,15.0,2,5.808,35.233,29.092,35.671,46.883,4.245,24.758,20.66,270.3,0.619,10.45,926.9,1507.7,239.7,11.75,0.576,15.0,-13.78,42.0
Maramures,2024,14.0,2,5.808,35.233,29.092,35.671,46.883,4.245,24.758,23.07,206.3,0.553,11.26,678.8,1749.8,179.2,10.03,0.552,26.0,-9.9,35.0
Mehedinti,2000,2.0,3,6.113,32.38,34.607,33.013,25.74,2.839,23.113,23.23,53.8,0.429,11.23,316.0,1820.7,80.2,11.29,0.444,6.0,-19.98,56.0
Mehedinti,2001,7.0,3,6.113,32.38,34.607,33.013,25.74,2.839,23.113,21.92,152.1,0.465,10.59,522.8,1666.9,137.5,10.32,0.478,25.0,-10.81,47.0
Mehedinti,2002,2.0,3,6.113,32.38,34.607,33.013,25.74,2.839,23.113,22.15,219.6,0.473,10.85,595.0,1651.1,170.1,10.47,0.531,9.0,-15.59,47.0
Mehedinti,2003,24.0,3,6.113,32.38,34.607,33.013,25.74,2.839,23.113,23.77,88.3,0.459,9.94,609.2,1776.1,254.8,9.8,0.552,12.0,-20.64,59.0
Mehedinti,2004,16.0,3,6.113,32.38,34.607,33.013,25.74,2.839,23.113,21.13,183.3,0.497,10.09,692.0,1526.3,202.6,11.45,0.515,12.0,-14.39,54.0
Mehedinti,2005,4.0,3,6.113,32.38,34.607,33.013,25.74,2.839,23.113,20.27,335.3,0.548,9.54,925.2,1444.8,169.4,10.08,0.571,14.0,-20.65,58.0
Mehedinti,2006,12.0,3,6.113,32.38,34.607,33.013,25.74,2.839,23.113,21.01,289.7,0.529,10.32,703.8,1576.5,62.4,11.89,0.481,12.0,-18.49,53.0
Mehedinti,2007,6.0,3,6.113,32.38,34.607,33.013,25.74,2.839,23.113,23.96,143.5,0.465,11.73,715.9,1827.6,291.3,9.27,0.552,24.0,-6.85,34.0
Mehedinti,2008,5.0,3,6.113,32.38,34.607,33.013,25.74,2.839,23.113,22.79,148.4,0.468,11.14,622.4,1723.1,164.1,10.89,0.513,16.0,-18.42,52.0
Mehedinti,2009,16.0,3,6.113,32.38,34.607,33.013,25.74,2.839,23.113,22.21,198.1,0.487,10.94,773.1,1770.4,220.9,11.99,0.525,7.0,-12.75,50.0
Mehedinti,2010,14.0,3,6.113,32.38,34.607,33.013,25.74,2.839,23.113,22.13,203.5,0.561,10.33,837.4,1596.8,186.0,11.16,0.514,10.0,-14.17,48.0
Mehedinti,2011,20.0,3,6.113,32.38,34.607,33.013,25.74,2.839,23.113,22.32,143.6,0.471,10.47,414.2,1755.4,38.0,11.21,0.428,28.0,-16.14,54.0
Mehedinti,2012,14.0,3,6.113,32.38,34.607,33.013,25.74,2.839,23.113,24.72,101.9,0.468,11.21,649.8,2100.4,104.6,13.05,0.458,5.0,-22.41,58.0
Mehedinti,2013,20.0,3,6.113,32.38,34.607,33.013,25.74,2.839,23.113,22.65,105.7,0.481,11.05,645.2,1752.6,162.2,11.31,0.5,10.0,-9.44,51.0
Mehedinti,2014,15.0,3,6.113,32.38,34.607,33.013,25.74,2.839,23.113,20.45,310.4,0.569,10.42,1072.0,1407.2,266.9,10.03,0.617,14.0,-16.79,41.0
Mehedinti,2015,16.0,3,6.113,32.38,34.607,33.013,25.74,2.839,23.113,23.36,123.6,0.476,11.43,683.4,1793.1,280.5,11.48,0.568,9.0,-15.67,47.0
Mehedinti,2016,26.0,3,6.113,32.38,34.607,33.013,25.74,2.839,23.113,21.87,244.5,0.53,10.89,832.1,1674.9,208.0,10.36,0.53,16.0,-16.22,38.0
Mehedinti,2017,27.0,3,6.113,32.38,34.607,33.013,25.74,2.839,23.113,23.8,131.7,0.458,11.31,597.3,1842.3,183.0,11.52,0.499,8.0,-16.21,50.0
Mehedinti,2018,30.0,3,6.113,32.38,34.607,33.013,25.74,2.839,23.113,21.88,291.8,0.539,11.19,817.1,1886.6,91.3,11.78,0.449,13.0,-13.01,53.0
Mehedinti,2019,30.0,3,6.113,32.38,34.607,33.013,25.74,2.839,23.113,23.63,171.5,0.495,12.25,665.2,1919.2,150.2,13.85,0.452,3.0,-10.29,55.0
Mehedinti,2020,42.0,3,6.113,32.38,34.607,33.013,25.74,2.839,23.113,21.4,368.5,0.537,11.42,863.4,1663.9,149.6,12.17,0.538,10.0,-7.21,51.0
Mehedinti,2021,44.0,3,6.113,32.38,34.607,33.013,25.74,2.839,23.113,23.9,110.3,0.469,11.12,663.8,1712.6,129.0,10.86,0.479,9.0,-17.19,38.0
Mehedinti,2022,28.0,3,6.113,32.38,34.607,33.013,25.74,2.839,23.113,24.44,171.9,0.453,12.22,634.5,1992.8,189.9,12.62,0.518,4.0,-11.92,47.0
Mehedinti,2023,24.0,3,6.113,32.38,34.607,33.013,25.74,2.839,23.113,22.73,277.5,0.549,12.45,836.2,1908.5,203.4,14.31,0.488,6.0,-10.38,33.0
Mehedinti,2024,21.0,3,6.113,32.38,34.607,33.013,25.74,2.839,23.113,26.27,108.9,0.45,13.38,529.6,2230.2,118.0,11.88,0.451,20.0,-8.31,31.0
Mures,2000,14.0,2,6.783,42.617,20.637,36.758,30.275,2.74,26.454,21.72,96.5,0.474,10.16,287.0,1614.2,38.5,11.14,0.466,9.0,-21.92,58.0
Mures,2001,15.0,2,6.783,42.617,20.637,36.758,30.275,2.74,26.454,20.73,198.2,0.512,9.33,534.6,1463.9,147.0,9.23,0.522,26.0,-12.02,48.0
Mures,2002,18.0,2,6.783,42.617,20.637,36.758,30.275,2.74,26.454,21.61,146.5,0.485,9.97,406.3,1546.8,132.2,9.65,0.522,15.0,-18.03,51.0
Mures,2003,27.0,2,6.783,42.617,20.637,36.758,30.275,2.74,26.454,21.83,135.0,0.487,9.14,456.0,1580.2,157.5,8.84,0.548,20.0,-19.45,59.0
Mures,2004,35.0,2,6.783,42.617,20.637,36.758,30.275,2.74,26.454,20.01,233.8,0.548,8.92,695.9,1270.4,180.3,10.03,0.581,15.0,-18.44,56.0
Mures,2005,26.0,2,6.783,42.617,20.637,36.758,30.275,2.74,26.454,18.85,399.2,0.647,8.38,842.8,1206.6,101.0,9.31,0.603,24.0,-21.86,59.0
Mures,2006,23.0,2,6.783,42.617,20.637,36.758,30.275,2.74,26.454,19.41,355.2,0.621,8.94,734.0,1249.9,72.6,10.31,0.573,16.0,-19.62,58.0
Mures,2007,7.0,2,6.783,42.617,20.637,36.758,30.275,2.74,26.454,21.93,267.0,0.532,10.2,767.1,1491.3,228.0,8.04,0.655,24.0,-10.66,44.0
Mures,2008,27.0,2,6.783,42.617,20.637,36.758,30.275,2.74,26.454,20.24,295.9,0.589,9.71,753.8,1318.5,158.5,9.74,0.579,21.0,-16.14,51.0
Mures,2009,22.0,2,6.783,42.617,20.637,36.758,30.275,2.74,26.454,20.8,262.8,0.555,10.05,658.7,1529.3,147.9,11.0,0.541,11.0,-14.75,51.0
Mures,2010,21.0,2,6.783,42.617,20.637,36.758,30.275,2.74,26.454,20.25,364.6,0.682,9.11,881.8,1266.1,129.5,9.36,0.586,19.0,-18.96,49.0
Mures,2011,12.0,2,6.783,42.617,20.637,36.758,30.275,2.74,26.454,20.27,287.5,0.57,9.34,539.8,1452.3,36.9,9.62,0.479,30.0,-13.16,56.0
Mures,2012,12.0,2,6.783,42.617,20.637,36.758,30.275,2.74,26.454,23.02,144.8,0.512,9.98,574.0,1845.6,100.9,12.26,0.506,10.0,-26.7,60.0
Mures,2013,14.0,2,6.783,42.617,20.637,36.758,30.275,2.74,26.454,20.61,229.5,0.564,9.79,642.8,1445.7,135.5,10.23,0.557,14.0,-14.33,57.0
Mures,2014,21.0,2,6.783,42.617,20.637,36.758,30.275,2.74,26.454,19.96,275.0,0.568,10.56,672.3,1419.2,120.6,10.79,0.543,19.0,-12.84,40.0
Mures,2015,20.0,2,6.783,42.617,20.637,36.758,30.275,2.74,26.454,22.12,207.1,0.525,10.57,610.5,1622.5,189.5,10.8,0.579,11.0,-15.67,48.0
Mures,2016,20.0,2,6.783,42.617,20.637,36.758,30.275,2.74,26.454,20.89,283.6,0.588,9.82,749.9,1473.9,179.1,9.45,0.572,23.0,-14.4,45.0
Mures,2017,11.0,2,6.783,42.617,20.637,36.758,30.275,2.74,26.454,21.87,191.8,0.527,10.03,603.1,1529.0,169.3,10.01,0.54,12.0,-17.79,53.0
Mures,2018,26.0,2,6.783,42.617,20.637,36.758,30.275,2.74,26.454,20.93,306.0,0.588,10.63,678.7,1731.5,90.6,11.51,0.499,12.0,-13.42,53.0
Mures,2019,22.0,2,6.783,42.617,20.637,36.758,30.275,2.74,26.454,21.69,198.8,0.568,10.95,644.4,1629.0,105.8,12.89,0.503,3.0,-14.14,58.0
Mures,2020,23.0,2,6.783,42.617,20.637,36.758,30.275,2.74,26.454,20.27,345.7,0.615,10.12,773.8,1403.4,175.8,10.93,0.599,14.0,-8.97,53.0
Mures,2021,23.0,2,6.783,42.617,20.637,36.758,30.275,2.74,26.454,21.45,212.9,0.566,9.68,689.3,1357.3,93.6,9.63,0.53,16.0,-13.48,48.0
Mures,2022,22.0,2,6.783,42.617,20.637,36.758,30.275,2.74,26.454,22.79,174.2,0.504,10.61,618.6,1604.4,217.1,10.66,0.624,8.0,-14.54,54.0
Mures,2023,25.0,2,6.783,42.617,20.637,36.758,30.275,2.74,26.454,21.51,274.2,0.582,11.11,729.0,1636.0,150.4,12.57,0.532,13.0,-14.35,43.0
Mures,2024,25.0,2,6.783,42.617,20.637,36.758,30.275,2.74,26.454,23.98,192.4,0.522,11.93,602.8,1888.4,127.1,10.77,0.518,24.0,-9.58,33.0
Neamt,2000,16.0,3,6.258,35.867,28.596,35.55,38.083,3.089,26.642,19.14,176.0,0.319,8.59,358.7,1196.3,56.4,9.09,0.319,16.0,-21.85,58.0
Neamt,2001,18.0,3,6.258,35.867,28.596,35.55,38.083,3.089,26.642,19.28,199.8,0.335,7.82,531.0,1175.8,165.7,7.7,0.366,29.0,-13.58,55.0
Neamt,2002,16.0,3,6.258,35.867,28.596,35.55,38.083,3.089,26.642,19.01,234.9,0.349,8.11,502.0,1146.6,125.6,7.52,0.372,23.0,-17.16,49.0
Neamt,2003,19.0,3,6.258,35.867,28.596,35.55,38.083,3.089,26.642,18.9,229.3,0.349,7.19,505.3,1192.1,105.4,7.33,0.353,27.0,-20.41,59.0
Neamt,2004,45.0,3,6.258,35.867,28.596,35.55,38.083,3.089,26.642,17.95,298.1,0.382,7.41,642.0,979.6,129.0,8.34,0.392,19.0,-18.91,57.0
Neamt,2005,25.0,3,6.258,35.867,28.596,35.55,38.083,3.089,26.642,17.15,440.2,0.475,6.99,842.0,961.2,91.5,7.7,0.419,27.0,-22.57,58.0
Neamt,2006,22.0,3,6.258,35.867,28.596,35.55,38.083,3.089,26.642,17.76,373.8,0.435,7.39,707.9,985.5,86.1,9.09,0.393,18.0,-23.32,59.0
Neamt,2007,9.0,3,6.258,35.867,28.596,35.55,38.083,3.089,26.642,20.6,255.8,0.341,8.81,701.6,1302.8,192.4,6.86,0.431,31.0,-15.29,50.0
Neamt,2008,18.0,3,6.258,35.867,28.596,35.55,38.083,3.089,26.642,18.6,308.8,0.416,8.22,753.0,1054.9,137.1,8.31,0.392,22.0,-19.98,54.0
Neamt,2009,15.0,3,6.258,35.867,28.596,35.55,38.083,3.089,26.642,18.78,276.8,0.381,8.01,642.1,1150.2,118.6,9.1,0.364,20.0,-19.2,57.0
Neamt,2010,13.0,3,6.258,35.867,28.596,35.55,38.083,3.089,26.642,18.84,461.4,0.558,7.32,986.0,1052.7,153.7,7.83,0.464,21.0,-26.85,56.0
Neamt,2011,18.0,3,6.258,35.867,28.596,35.55,38.083,3.089,26.642,18.54,312.5,0.402,7.56,582.1,1139.9,63.9,7.76,0.333,38.0,-16.19,58.0
Neamt,2012,12.0,3,6.258,35.867,28.596,35.55,38.083,3.089,26.642,21.24,139.7,0.338,8.17,605.4,1516.1,84.5,10.35,0.323,20.0,-27.01,60.0
Neamt,2013,14.0,3,6.258,35.867,28.596,35.55,38.083,3.089,26.642,18.18,308.1,0.41,8.11,634.0,1136.0,83.4,8.98,0.349,18.0,-15.4,58.0
Neamt,2014,14.0,3,6.258,35.867,28.596,35.55,38.083,3.089,26.642,18.0,283.5,0.421,8.31,776.4,1078.5,127.0,8.22,0.364,24.0,-22.52,50.0
Neamt,2015,16.0,3,6.258,35.867,28.596,35.55,38.083,3.089,26.642,20.37,160.7,0.327,9.06,506.1,1360.4,166.5,9.25,0.362,23.0,-18.53,56.0
Neamt,2016,14.0,3,6.258,35.867,28.596,35.55,38.083,3.089,26.642,19.34,257.1,0.427,8.38,868.6,1222.8,310.2,7.41,0.479,36.0,-17.95,51.0
Neamt,2017,13.0,3,6.258,35.867,28.596,35.55,38.083,3.089,26.642,19.86,180.4,0.371,8.44,608.8,1253.0,146.8,8.75,0.355,22.0,-17.72,55.0
Neamt,2018,20.0,3,6.258,35.867,28.596,35.55,38.083,3.089,26.642,19.06,381.9,0.439,8.55,749.2,1373.8,90.2,9.27,0.337,16.0,-16.43,53.0
Neamt,2019,17.0,3,6.258,35.867,28.596,35.55,38.083,3.089,26.642,19.58,249.3,0.418,9.27,678.1,1312.6,111.7,11.03,0.341,11.0,-17.75,59.0
Neamt,2020,21.0,3,6.258,35.867,28.596,35.55,38.083,3.089,26.642,19.03,286.1,0.404,8.97,713.4,1192.9,179.9,9.92,0.404,21.0,-12.99,57.0
Neamt,2021,19.0,3,6.258,35.867,28.596,35.55,38.083,3.089,26.642,19.33,318.5,0.415,7.88,689.3,1075.4,45.2,8.0,0.348,24.0,-16.71,55.0
Neamt,2022,17.0,3,6.258,35.867,28.596,35.55,38.083,3.089,26.642,20.09,196.8,0.34,8.83,554.2,1246.9,167.1,9.17,0.392,16.0,-15.07,55.0
Neamt,2023,16.0,3,6.258,35.867,28.596,35.55,38.083,3.089,26.642,20.36,208.7,0.364,9.74,593.4,1396.4,128.3,11.01,0.342,17.0,-14.06,47.0
Neamt,2024,15.0,3,6.258,35.867,28.596,35.55,38.083,3.089,26.642,22.3,183.7,0.343,10.38,676.7,1592.7,207.3,9.25,0.395,24.0,-15.56,40.0
Olt,2000,3.0,3,6.296,47.279,18.342,34.367,22.729,2.546,27.117,25.11,28.9,0.421,12.56,204.6,2128.9,70.4,12.48,0.439,1.0,-19.01,56.0
Olt,2001,14.0,3,6.296,47.279,18.342,34.367,22.729,2.546,27.117,23.73,144.8,0.458,12.05,375.0,1996.2,63.9,12.08,0.433,22.0,-9.32,48.0
Olt,2002,3.0,3,6.296,47.279,18.342,34.367,22.729,2.546,27.117,23.86,166.2,0.45,12.06,498.6,1948.5,156.9,11.66,0.499,7.0,-14.78,39.0
Olt,2003,9.0,3,6.296,47.279,18.342,34.367,22.729,2.546,27.117,24.65,116.6,0.471,10.88,641.9,1959.3,259.4,10.7,0.54,13.0,-19.98,58.0
Olt,2004,43.0,3,6.296,47.279,18.342,34.367,22.729,2.546,27.117,22.38,202.1,0.507,11.24,607.4,1752.8,151.1,12.76,0.489,10.0,-15.1,53.0
Olt,2005,6.0,3,6.296,47.279,18.342,34.367,22.729,2.546,27.117,21.21,455.9,0.582,10.59,1051.2,1606.2,214.3,10.9,0.625,12.0,-19.65,50.0
Olt,2006,19.0,3,6.296,47.279,18.342,34.367,22.729,2.546,27.117,22.37,241.7,0.527,11.4,614.5,1797.0,88.3,12.9,0.5,7.0,-18.04,51.0
Olt,2007,13.0,3,6.296,47.279,18.342,34.367,22.729,2.546,27.117,25.23,203.2,0.471,12.79,714.5,2059.0,277.3,10.53,0.554,17.0,-7.23,33.0
Olt,2008,13.0,3,6.296,47.279,18.342,34.367,22.729,2.546,27.117,24.11,128.4,0.477,12.25,500.7,1955.6,133.1,12.32,0.485,13.0,-18.13,49.0
Olt,2009,13.0,3,6.296,47.279,18.342,34.367,22.729,2.546,27.117,23.55,230.4,0.494,12.16,693.8,1990.6,173.4,12.94,0.506,3.0,-11.02,43.0
Olt,2010,15.0,3,6.296,47.279,18.342,34.367,22.729,2.546,27.117,23.41,224.3,0.549,11.36,824.2,1821.1,159.8,12.44,0.503,3.0,-17.55,47.0
