Area,Element,Year,Unit,Value
Southern Europe,Area harvested,1964,ha,174300.0
Southern Europe,Area harvested,1965,ha,181100.0
Southern Europe,Area harvested,1966,ha,168600.0
Southern Europe,Area harvested,1967,ha,168900.0
Southern Europe,Area harvested,1968,ha,167470.0
Southern Europe,Area harvested,1969,ha,152150.0
Southern Europe,Area harvested,1970,ha,160440.0
Southern Europe,Area harvested,1971,ha,165880.0
Southern Europe,Area harvested,1972,ha,175940.0
Southern Europe,Area harvested,1973,ha,182080.0
Southern Europe,Area harvested,1974,ha,190858.0
Southern Europe,Area harvested,1975,ha,194055.0
Southern Europe,Area harvested,1976,ha,193181.0
Southern Europe,Area harvested,1977,ha,185780.0
Southern Europe,Area harvested,1978,ha,184586.0
Southern Europe,Area harvested,1979,ha,176743.0
Southern Europe,Area harvested,1980,ha,175191.0
Southern Europe,Area harvested,1981,ha,174199.0
Southern Europe,Area harvested,1982,ha,174205.0
Southern Europe,Area harvested,1983,ha,177294.0
Southern Europe,Area harvested,1984,ha,175464.0
Southern Europe,Area harvested,1985,ha,239451.0
Southern Europe,Area harvested,1986,ha,235337.0
Southern Europe,Area harvested,1987,ha,239832.0
Southern Europe,Area harvested,1988,ha,237118.0
Southern Europe,Area harvested,1989,ha,236261.0
Southern Europe,Area harvested,1990,ha,235909.0
Southern Europe,Area harvested,1991,ha,234409.0
Southern Europe,Area harvested,1992,ha,223126.0
Southern Europe,Area harvested,1993,ha,215475.0
Southern Europe,Area harvested,1994,ha,210484.0
Southern Europe,Area harvested,1995,ha,205493.0
Southern Europe,Area harvested,1996,ha,220008.0
Southern Europe,Area harvested,1997,ha,209215.0
Southern Europe,Area harvested,1998,ha,200566.0
Southern Europe,Area harvested,1999,ha,201853.0
Southern Europe,Area harvested,2000,ha,201589.0
Southern Europe,Area harvested,2001,ha,182879.0
Southern Europe,Area harvested,2002,ha,181158.0
Southern Europe,Area harvested,2003,ha,200109.0
Southern Europe,Area harvested,2004,ha,193910.0
Southern Europe,Area harvested,2005,ha,192159.0
Southern Europe,Area harvested,2006,ha,188940.0
Southern Europe,Area harvested,2007,ha,191652.0
Southern Europe,Area harvested,2008,ha,188430.0
Southern Europe,Area harvested,2009,ha,191589.0
Southern Europe,Area harvested,2010,ha,186540.0
Southern Europe,Area harvested,2011,ha,190154.0
Southern Europe,Area harvested,2012,ha,177117.0
Southern Europe,Area harvested,2013,ha,186288.0
Southern Europe,Area harvested,2014,ha,170024.0
Southern Europe,Area harvested,2015,ha,190353.0
Southern Europe,Area harvested,2016,ha,177869.0
Southern Europe,Area harvested,2017,ha,166210.0
Southern Europe,Area harvested,2018,ha,200499.0
Southern Europe,Area harvested,2019,ha,187654.0
Southern Europe,Yield,1961,hg/ha,192569.0
Southern Europe,Yield,1962,hg/ha,175567.0
Southern Europe,Yield,1963,hg/ha,198863.0
Southern Europe,Yield,1964,hg/ha,182858.0
Southern Europe,Yield,1965,hg/ha,168686.0
Southern Europe,Yield,1966,hg/ha,191551.0
Southern Europe,Yield,1967,hg/ha,174780.0
Southern Europe,Yield,1968,hg/ha,181639.0
Southern Europe,Yield,1969,hg/ha,215580.0
Southern Europe,Yield,1970,hg/ha,196698.0
Southern Europe,Yield,1971,hg/ha,181659.0
Southern Europe,Yield,1972,hg/ha,184684.0
Southern Europe,Yield,1973,hg/ha,216560.0
Southern Europe,Yield,1974,hg/ha,189848.0
Southern Europe,Yield,1975,hg/ha,206158.0
Southern Europe,Yield,1976,hg/ha,210490.0
Southern Europe,Yield,1977,hg/ha,174029.0
Southern Europe,Yield,1978,hg/ha,196502.0
Southern Europe,Yield,1979,hg/ha,226307.0
Southern Europe,Yield,1980,hg/ha,215882.0
Southern Europe,Yield,1981,hg/ha,215936.0
Southern Europe,Yield,1982,hg/ha,265969.0
Southern Europe,Yield,1983,hg/ha,231783.0
Southern Europe,Yield,1984,hg/ha,241337.0
Southern Europe,Yield,1985,hg/ha,159822.0
Southern Europe,Yield,1986,hg/ha,170119.0
Southern Europe,Yield,1987,hg/ha,178027.0
Southern Europe,Yield,1988,hg/ha,180243.0
Southern Europe,Yield,1989,hg/ha,164056.0
Southern Europe,Yield,1990,hg/ha,164226.0
Southern Europe,Yield,1991,hg/ha,140400.0
Southern Europe,Yield,1992,hg/ha,206395.0
Southern Europe,Yield,1993,hg/ha,189108.0
Southern Europe,Yield,1994,hg/ha,188134.0
Southern Europe,Yield,1995,hg/ha,181630.0
Southern Europe,Yield,1996,hg/ha,187640.0
Southern Europe,Yield,1997,hg/ha,192887.0
Southern Europe,Yield,1998,hg/ha,194016.0
Southern Europe,Yield,1999,hg/ha,216058.0
Southern Europe,Yield,2000,hg/ha,203465.0
Southern Europe,Yield,2001,hg/ha,220170.0
Southern Europe,Yield,2002,hg/ha,212790.0
Southern Europe,Yield,2003,hg/ha,192017.0
Southern Europe,Yield,2004,hg/ha,202089.0
Southern Europe,Yield,2005,hg/ha,207476.0
Southern Europe,Yield,2006,hg/ha,207869.0
Southern Europe,Yield,2007,hg/ha,215076.0
Southern Europe,Yield,2008,hg/ha,214276.0
Southern Europe,Yield,2009,hg/ha,216012.0
Southern Europe,Yield,2010,hg/ha,216256.0
Southern Europe,Yield,2011,hg/ha,228236.0
Southern Europe,Yield,2012,hg/ha,200227.0
Southern Europe,Yield,2013,hg/ha,228319.0
Southern Europe,Yield,2014,hg/ha,257521.0
Southern Europe,Yield,2015,hg/ha,243274.0
Southern Europe,Yield,2016,hg/ha,246036.0
Southern Europe,Yield,2017,hg/ha,228586.0
Southern Europe,Yield,2018,hg/ha,228423.0
Southern Europe,Yield,2019,hg/ha,239373.0
Southern Europe,Production,1961,tonnes,3171604.0
Southern Europe,Production,1962,tonnes,2905639.0
Southern Europe,Production,1963,tonnes,3368731.0
Southern Europe,Production,1964,tonnes,3187208.0
Southern Europe,Production,1965,tonnes,3054910.0
Southern Europe,Production,1966,tonnes,3229558.0
Southern Europe,Production,1967,tonnes,2952036.0
Southern Europe,Production,1968,tonnes,3041916.0
Southern Europe,Production,1969,tonnes,3280051.0
Southern Europe,Production,1970,tonnes,3155817.0
Southern Europe,Production,1971,tonnes,3013356.0
Southern Europe,Production,1972,tonnes,3249334.0
Southern Europe,Production,1973,tonnes,3943131.0
Southern Europe,Production,1974,tonnes,3623404.0
Southern Europe,Production,1975,tonnes,4000602.0
Southern Europe,Production,1976,tonnes,4066259.0
Southern Europe,Production,1977,tonnes,3233111.0
Southern Europe,Production,1978,tonnes,3627145.0
Southern Europe,Production,1979,tonnes,3999822.0
Southern Europe,Production,1980,tonnes,3782051.0
Southern Europe,Production,1981,tonnes,3761591.0
Southern Europe,Production,1982,tonnes,4633317.0
Southern Europe,Production,1983,tonnes,4109382.0
Southern Europe,Production,1984,tonnes,4234601.0
Southern Europe,Production,1985,tonnes,3826948.0
Southern Europe,Production,1986,tonnes,4003538.0
Southern Europe,Production,1987,tonnes,4269668.0
Southern Europe,Production,1988,tonnes,4273885.0
Southern Europe,Production,1989,tonnes,3875993.0
Southern Europe,Production,1990,tonnes,3874238.0
Southern Europe,Production,1991,tonnes,3291111.0
Southern Europe,Production,1992,tonnes,4605217.0
Southern Europe,Production,1993,tonnes,4074814.0
Southern Europe,Production,1994,tonnes,3959925.0
Southern Europe,Production,1995,tonnes,3732364.0
Southern Europe,Production,1996,tonnes,4128231.0
Southern Europe,Production,1997,tonnes,4035482.0
Southern Europe,Production,1998,tonnes,3891303.0
Southern Europe,Production,1999,tonnes,4361186.0
Southern Europe,Production,2000,tonnes,4101625.0
Southern Europe,Production,2001,tonnes,4026448.0
Southern Europe,Production,2002,tonnes,3854855.0
Southern Europe,Production,2003,tonnes,3842442.0
Southern Europe,Production,2004,tonnes,3918708.0
Southern Europe,Production,2005,tonnes,3986834.0
Southern Europe,Production,2006,tonnes,3927469.0
Southern Europe,Production,2007,tonnes,4121980.0
Southern Europe,Production,2008,tonnes,4037607.0
Southern Europe,Production,2009,tonnes,4138553.0
Southern Europe,Production,2010,tonnes,4034047.0
Southern Europe,Production,2011,tonnes,4339995.0
Southern Europe,Production,2012,tonnes,3546367.0
Southern Europe,Production,2013,tonnes,4253302.0
Southern Europe,Production,2014,tonnes,4378476.0
Southern Europe,Production,2015,tonnes,4630797.0
Southern Europe,Production,2016,tonnes,4376219.0
Southern Europe,Production,2017,tonnes,3799322.0
Southern Europe,Production,2018,tonnes,4579856.0
Southern Europe,Production,2019,tonnes,4491937.0
Western Europe,Area harvested,1961,ha,103862.0
Western Europe,Area harvested,1962,ha,111546.0
Western Europe,Area harvested,1963,ha,112315.0
Western Europe,Area harvested,1964,ha,114756.0
Western Europe,Area harvested,1965,ha,112094.0
Western Europe,Area harvested,1966,ha,118462.0
Western Europe,Area harvested,1967,ha,99584.0
Western Europe,Area harvested,1968,ha,102858.0
Western Europe,Area harvested,1969,ha,106196.0
Western Europe,Area harvested,1970,ha,97014.0
Western Europe,Area harvested,1971,ha,96300.0
Western Europe,Area harvested,1972,ha,91567.0
Western Europe,Area harvested,1973,ha,91550.0
Western Europe,Area harvested,1974,ha,89015.0
Western Europe,Area harvested,1975,ha,87368.0
Western Europe,Area harvested,1976,ha,86567.0
Western Europe,Area harvested,1977,ha,84519.0
Western Europe,Area harvested,1978,ha,84243.0
Western Europe,Area harvested,1979,ha,84027.0
Western Europe,Area harvested,1980,ha,83957.0
Western Europe,Area harvested,1981,ha,83818.0
Western Europe,Area harvested,1982,ha,82552.0
Western Europe,Area harvested,1983,ha,80681.0
Western Europe,Area harvested,1984,ha,95781.0
Western Europe,Area harvested,1985,ha,260193.0
Western Europe,Area harvested,1986,ha,257260.0
Western Europe,Area harvested,1987,ha,234770.0
Western Europe,Area harvested,1988,ha,244125.0
Western Europe,Area harvested,1989,ha,235130.0
Western Europe,Area harvested,1990,ha,205165.0
Western Europe,Area harvested,1991,ha,129190.0
Western Europe,Area harvested,1992,ha,129857.0
Western Europe,Area harvested,1993,ha,132028.0
Western Europe,Area harvested,1994,ha,129261.0
Western Europe,Area harvested,1995,ha,123462.0
Western Europe,Area harvested,1996,ha,123145.0
Western Europe,Area harvested,1997,ha,122256.0
Western Europe,Area harvested,1998,ha,121010.0
Western Europe,Area harvested,1999,ha,119932.0
Western Europe,Area harvested,2000,ha,205630.0
Western Europe,Area harvested,2001,ha,146700.0
Western Europe,Area harvested,2002,ha,129557.0
Western Europe,Area harvested,2003,ha,103942.0
Western Europe,Area harvested,2004,ha,103630.0
Western Europe,Area harvested,2005,ha,103034.0
Western Europe,Area harvested,2006,ha,99854.0
Western Europe,Area harvested,2007,ha,97341.0
Western Europe,Area harvested,2008,ha,95708.0
Western Europe,Area harvested,2009,ha,94310.0
Western Europe,Area harvested,2010,ha,93598.0
Western Europe,Area harvested,2011,ha,91780.0
Western Europe,Area harvested,2012,ha,89782.0
Western Europe,Area harvested,2013,ha,88481.0
Western Europe,Area harvested,2014,ha,100720.0
Western Europe,Area harvested,2015,ha,99660.0
Western Europe,Area harvested,2016,ha,99425.0
Western Europe,Area harvested,2017,ha,101412.0
Western Europe,Area harvested,2018,ha,107906.0
Western Europe,Area harvested,2019,ha,107176.0
Western Europe,Yield,1961,hg/ha,398875.0
Western Europe,Yield,1962,hg/ha,752282.0
Western Europe,Yield,1963,hg/ha,534799.0
Western Europe,Yield,1964,hg/ha,549932.0
Western Europe,Yield,1965,hg/ha,549218.0
Western Europe,Yield,1966,hg/ha,487216.0
Western Europe,Yield,1967,hg/ha,833260.0
Western Europe,Yield,1968,hg/ha,625685.0
Western Europe,Yield,1969,hg/ha,746609.0
Western Europe,Yield,1970,hg/ha,738946.0
Western Europe,Yield,1971,hg/ha,696745.0
Western Europe,Yield,1972,hg/ha,560558.0
Western Europe,Yield,1973,hg/ha,758980.0
Western Europe,Yield,1974,hg/ha,608283.0
Western Europe,Yield,1975,hg/ha,803409.0
Western Europe,Yield,1976,hg/ha,634168.0
Western Europe,Yield,1977,hg/ha,489566.0
Western Europe,Yield,1978,hg/ha,787857.0
Western Europe,Yield,1979,hg/ha,799407.0
Western Europe,Yield,1980,hg/ha,805975.0
Western Europe,Yield,1981,hg/ha,429805.0
Western Europe,Yield,1982,hg/ha,857065.0
Western Europe,Yield,1983,hg/ha,644318.0
Western Europe,Yield,1984,hg/ha,686131.0
Western Europe,Yield,1985,hg/ha,215897.0
Western Europe,Yield,1986,hg/ha,274872.0
Western Europe,Yield,1987,hg/ha,215572.0
Western Europe,Yield,1988,hg/ha,298457.0
Western Europe,Yield,1989,hg/ha,263461.0
Western Europe,Yield,1990,hg/ha,289994.0
Western Europe,Yield,1991,hg/ha,226274.0
Western Europe,Yield,1992,hg/ha,431168.0
Western Europe,Yield,1993,hg/ha,355977.0
Western Europe,Yield,1994,hg/ha,364966.0
Western Europe,Yield,1995,hg/ha,345714.0
Western Europe,Yield,1996,hg/ha,367309.0
Western Europe,Yield,1997,hg/ha,350108.0
Western Europe,Yield,1998,hg/ha,373867.0
Western Europe,Yield,1999,hg/ha,411929.0
Western Europe,Yield,2000,hg/ha,347752.0
Western Europe,Yield,2001,hg/ha,342348.0
Western Europe,Yield,2002,hg/ha,380814.0
Western Europe,Yield,2003,hg/ha,370777.0
Western Europe,Yield,2004,hg/ha,419868.0
Western Europe,Yield,2005,hg/ha,395398.0
Western Europe,Yield,2006,hg/ha,413300.0
Western Europe,Yield,2007,hg/ha,447501.0
Western Europe,Yield,2008,hg/ha,445947.0
Western Europe,Yield,2009,hg/ha,451373.0
Western Europe,Yield,2010,hg/ha,399481.0
Western Europe,Yield,2011,hg/ha,429280.0
Western Europe,Yield,2012,hg/ha,365064.0
Western Europe,Yield,2013,hg/ha,393472.0
Western Europe,Yield,2014,hg/ha,414927.0
Western Europe,Yield,2015,hg/ha,408044.0
Western Europe,Yield,2016,hg/ha,376340.0
Western Europe,Yield,2017,hg/ha,289704.0
Western Europe,Yield,2018,hg/ha,382377.0
Western Europe,Yield,2019,hg/ha,346034.0
Western Europe,Production,1961,tonnes,4142800.0
Western Europe,Production,1962,tonnes,8391400.0
Western Europe,Production,1963,tonnes,6006600.0
Western Europe,Production,1964,tonnes,6310800.0
Western Europe,Production,1965,tonnes,6156400.0
Western Europe,Production,1966,tonnes,5771654.0
Western Europe,Production,1967,tonnes,8297937.0
Western Europe,Production,1968,tonnes,6435675.0
Western Europe,Production,1969,tonnes,7928690.0
Western Europe,Production,1970,tonnes,7168809.0
Western Europe,Production,1971,tonnes,6709658.0
Western Europe,Production,1972,tonnes,5132858.0
Western Europe,Production,1973,tonnes,6948462.0
Western Europe,Production,1974,tonnes,5414630.0
Western Europe,Production,1975,tonnes,7019222.0
Western Europe,Production,1976,tonnes,5489801.0
Western Europe,Production,1977,tonnes,4137763.0
Western Europe,Production,1978,tonnes,6637146.0
Western Europe,Production,1979,tonnes,6717176.0
Western Europe,Production,1980,tonnes,6766726.0
Western Europe,Production,1981,tonnes,3602543.0
Western Europe,Production,1982,tonnes,7075244.0
Western Europe,Production,1983,tonnes,5198421.0
Western Europe,Production,1984,tonnes,6571828.0
Western Europe,Production,1985,tonnes,5617480.0
Western Europe,Production,1986,tonnes,7071351.0
Western Europe,Production,1987,tonnes,5060986.0
Western Europe,Production,1988,tonnes,7286074.0
Western Europe,Production,1989,tonnes,6194753.0
Western Europe,Production,1990,tonnes,5949660.0
Western Europe,Production,1991,tonnes,2923234.0
Western Europe,Production,1992,tonnes,5599013.0
Western Europe,Production,1993,tonnes,4699895.0
Western Europe,Production,1994,tonnes,4717585.0
Western Europe,Production,1995,tonnes,4268257.0
Western Europe,Production,1996,tonnes,4523230.0
Western Europe,Production,1997,tonnes,4280275.0
Western Europe,Production,1998,tonnes,4524166.0
Western Europe,Production,1999,tonnes,4940352.0
Western Europe,Production,2000,tonnes,7150831.0
Western Europe,Production,2001,tonnes,5022238.0
Western Europe,Production,2002,tonnes,4933715.0
Western Europe,Production,2003,tonnes,3853927.0
Western Europe,Production,2004,tonnes,4351089.0
Western Europe,Production,2005,tonnes,4073946.0
Western Europe,Production,2006,tonnes,4126963.0
Western Europe,Production,2007,tonnes,4356020.0
Western Europe,Production,2008,tonnes,4268069.0
Western Europe,Production,2009,tonnes,4256896.0
Western Europe,Production,2010,tonnes,3739061.0
Western Europe,Production,2011,tonnes,3939933.0
Western Europe,Production,2012,tonnes,3277618.0
Western Europe,Production,2013,tonnes,3481482.0
Western Europe,Production,2014,tonnes,4179148.0
Western Europe,Production,2015,tonnes,4066568.0
Western Europe,Production,2016,tonnes,3741757.0
Western Europe,Production,2017,tonnes,2937942.0
Western Europe,Production,2018,tonnes,4126078.0
Western Europe,Production,2019,tonnes,3708656.0
Oceania,Area harvested,1961,ha,29976.0
Oceania,Area harvested,1962,ha,30104.0
Oceania,Area harvested,1963,ha,31043.0
Oceania,Area harvested,1964,ha,31594.0
Oceania,Area harvested,1965,ha,32512.0
Oceania,Area harvested,1966,ha,32670.0
Oceania,Area harvested,1967,ha,32832.0
Oceania,Area harvested,1968,ha,32483.0
Oceania,Area harvested,1969,ha,33144.0
Oceania,Area harvested,1970,ha,33591.0
Oceania,Area harvested,1971,ha,33959.0
Oceania,Area harvested,1972,ha,34051.0
Oceania,Area harvested,1973,ha,31292.0
Oceania,Area harvested,1974,ha,28235.0
Oceania,Area harvested,1975,ha,26202.0
Oceania,Area harvested,1976,ha,24838.0
Oceania,Area harvested,1977,ha,24047.0
Oceania,Area harvested,1978,ha,23396.0
Oceania,Area harvested,1979,ha,23600.0
Oceania,Area harvested,1980,ha,24244.0
Oceania,Area harvested,1981,ha,24061.0
Oceania,Area harvested,1982,ha,24408.0
Oceania,Area harvested,1983,ha,25056.0
Oceania,Area harvested,1984,ha,25224.0
Oceania,Area harvested,1985,ha,25666.0
Oceania,Area harvested,1986,ha,27018.0
Oceania,Area harvested,1987,ha,27685.0
Oceania,Area harvested,1988,ha,28800.0
Oceania,Area harvested,1989,ha,30016.0
Oceania,Area harvested,1990,ha,32430.0
Oceania,Area harvested,1991,ha,31730.0
Oceania,Area harvested,1992,ha,31983.0
Oceania,Area harvested,1993,ha,32637.0
Oceania,Area harvested,1994,ha,34976.0
Oceania,Area harvested,1995,ha,35666.0
Oceania,Area harvested,1996,ha,35569.0
Oceania,Area harvested,1997,ha,35555.0
Oceania,Area harvested,1998,ha,34760.0
Oceania,Area harvested,1999,ha,34260.0
Oceania,Area harvested,2000,ha,33814.0
Oceania,Area harvested,2001,ha,37915.0
Oceania,Area harvested,2002,ha,33717.0
Oceania,Area harvested,2003,ha,33150.0
Oceania,Area harvested,2004,ha,31434.0
Oceania,Area harvested,2005,ha,31482.0
Oceania,Area harvested,2006,ha,29720.0
Oceania,Area harvested,2007,ha,29247.0
Oceania,Area harvested,2008,ha,25273.0
Oceania,Area harvested,2009,ha,31284.0
Oceania,Area harvested,2010,ha,26172.0
Oceania,Area harvested,2011,ha,27785.0
Oceania,Area harvested,2012,ha,26901.0
Oceania,Area harvested,2013,ha,26899.0
Oceania,Area harvested,2014,ha,25121.0
Oceania,Area harvested,2015,ha,28507.0
Oceania,Area harvested,2016,ha,29462.0
Oceania,Area harvested,2017,ha,28283.0
Oceania,Area harvested,2018,ha,25412.0
Oceania,Area harvested,2019,ha,26372.0
Oceania,Yield,1961,hg/ha,123243.0
Oceania,Yield,1962,hg/ha,139441.0
Oceania,Yield,1963,hg/ha,139668.0
Oceania,Yield,1964,hg/ha,150914.0
Oceania,Yield,1965,hg/ha,142379.0
Oceania,Yield,1966,hg/ha,150137.0
Oceania,Yield,1967,hg/ha,144776.0
Oceania,Yield,1968,hg/ha,149890.0
Oceania,Yield,1969,hg/ha,161340.0
Oceania,Yield,1970,hg/ha,168042.0
Oceania,Yield,1971,hg/ha,167671.0
Oceania,Yield,1972,hg/ha,149669.0
Oceania,Yield,1973,hg/ha,181995.0
Oceania,Yield,1974,hg/ha,171212.0
Oceania,Yield,1975,hg/ha,199291.0
Oceania,Yield,1976,hg/ha,180088.0
Oceania,Yield,1977,hg/ha,185923.0
Oceania,Yield,1978,hg/ha,189564.0
Oceania,Yield,1979,hg/ha,222460.0
Oceania,Yield,1980,hg/ha,210449.0
Oceania,Yield,1981,hg/ha,228150.0
Oceania,Yield,1982,hg/ha,213198.0
Oceania,Yield,1983,hg/ha,213167.0
Oceania,Yield,1984,hg/ha,203437.0
Oceania,Yield,1985,hg/ha,244913.0
Oceania,Yield,1986,hg/ha,233863.0
Oceania,Yield,1987,hg/ha,239386.0
Oceania,Yield,1988,hg/ha,218683.0
Oceania,Yield,1989,hg/ha,238554.0
Oceania,Yield,1990,hg/ha,209807.0
Oceania,Yield,1991,hg/ha,210756.0
Oceania,Yield,1992,hg/ha,251261.0
Oceania,Yield,1993,hg/ha,234946.0
